title,label,label_score
"Program Kemitraan, Upaya Mendikbud Tingkatkan Mutu Pendidikan",non-clickbait,0
Jaksa Keberatan Kivlan Zen Didampingi Penasihat Hukum dari TNI,non-clickbait,0
Harimau Malaya Pernah Terluka oleh UEA,non-clickbait,0
Kisah Eko Antar Pesanan Go-Food dengan Mengayuh Sepeda Keliling Bekasi,non-clickbait,0
Eko Sempat Takut Diberhentikan Setelah Viral Antar Pesanan Go-Food Pakai Sepeda,clickbait,1
Perokok di Daerah Ini Akan Dikeluarkan dari Penerima Bantuan Iuran BPJS Kesehatan,non-clickbait,0
"Mengenang Chrisye, Penyanyi yang Awalnya Tak Bisa Baca Not Musik",non-clickbait,0
"Masa Libur Berakhir, BTS Langsung Terbang ke Luar Negeri",non-clickbait,0
Simon Cowell Akui Kebanyakan Suntik Botox,non-clickbait,0
Komplotan Pencuri di Jakpus Ini Kerap Incar Perempuan yang Kenakan Kalung,non-clickbait,0
"Unjuk Rasa soal Pembahasan RUU KUHP, Massa Bawa Spanduk ""Kebebasan dalam Bahaya""",non-clickbait,0
Dybala Gagal ke Real Madrid karena Tak Direstui Zidane,non-clickbait,0
"Kemenhub Kumpulkan 200 Operator Dump Truck Sore Ini, Ada Apa?",clickbait,1
"Harga Naik, Berikut Detail Ubahan Calya Facelift",non-clickbait,0
Seri Baru Jadi Ortu: Pahami Cara Mengetahui Minat dan Bakat Si Kecil,clickbait,1
"Kendarai Motor sambil Mabuk, Basri dan Temannya Tewas usai Tabrak Tembok",non-clickbait,0
"Aktivitas Padat, Ge Pamungkas Kena Gejala Tifus",non-clickbait,0
Yu Hyun-Koo Ingin Pensiun di Semen Padang,non-clickbait,0
Wali Kota di Brasil Ini Larang Penjualan Komik Marvel yang Tampilkan Ciuman 2 Pria Superhero,non-clickbait,0
Bupati Sumedang Dorong Pembangunan 4 SD Terdampak Proyek Tol Cisumdawu,non-clickbait,0
Empat Korban Tewas Terbakar di Kecelakaan Tol Purbaleunyi Diduga Berasal dari 3 Mobil,non-clickbait,0
"Tiga Setia Gara Mengaku Jadi Korban KDRT, KJRI Chicago Beri Atensi",non-clickbait,0
"Peneliti LIPI: Bukan Revisi, UU KPK Dibongkar Habis-habisan!",non-clickbait,0
"Airlangga dan Bambang Soesatyo Bertemu, Pastikan Bersaing di Munas",non-clickbait,0
"Digagalkan,  Pengiriman Paket Ganja 50 Kg Jaringan Sumatera-Jawa",non-clickbait,0
"Man City Tertinggal 5 Poin dari Liverpool, De Bruyne Tidak Khawatir",non-clickbait,0
"Kambinghitamkan Warga Lokal, Pemerintah Tunjukkan Kegagalan Tangani Karhutla",non-clickbait,0
Daihatsu Sigra Facelift Ada yang Tidak Naik Harga,non-clickbait,0
Polisi Tangkap 7 Pak Ogah yang Lakukan Pungli di Pintu Tol Cengkareng,non-clickbait,0
Ini Kronologi Nenek Iyah Dibunuh dan Mayatnya Dibakar karena Utang Rp 15 Ribu,clickbait,1
Penyandang Disabilitas Kritik Sejumlah Fasilitas yang Ada di Stasiun Tanjung Priok,non-clickbait,0
Melanie Subono: Bayangin kalau Itu Makam Keluarga Kamu Terinjak demi Foto,non-clickbait,0
"Calya Sigra Facelift Meluncur, Sudah Ada Diskonnya",non-clickbait,0
"2,2 Juta Kendaraan di Jakarta Tunggak Pajak, Nilainya Rp 2,4 Triliun",non-clickbait,0
Eks Pimpinan KPK Siap Dimintai Pendapat oleh Presiden soal Revisi UU KPK,non-clickbait,0
"Pretty Boys, Film yang Lahir dari Kegelisahan Dunia Televisi",non-clickbait,0
Makanan Bali yang Paling Buat Penasaran Turis Asing ,clickbait,1
Kronologi Kecelakaan Tunggal di Tol Jagorawi yang Tewaskan 3 Orang ,clickbait,1
Anggun C Sasmi Sedih Peziarah Berdesakan Selfie di Makam BJ Habibie,non-clickbait,0
"Badak Lampung FC Vs PSM Makassar, Juku Eja Targetkan Kemenangan",non-clickbait,0
Daihatsu Terios Sedang Laris Manis,non-clickbait,0
"3 Tewas Akibat Suzuki APV Terguling di Tol Jagorawi, Ini Penyebabnya",clickbait,1
Pembelaan Rossi Soal Insiden di Kualifikasi MotoGP San Marino 2019,non-clickbait,0
"Pendiri Kaskus Andrew Darwis Dilaporkan ke Polisi, Begini Kronologi Kasus Versi Pelapor",clickbait,1
Hailey Baldwin Curhat soal Setahun Pernikahannya dengan Justin Bieber,non-clickbait,0
Dapatkan Beasiswa Pendidikan Rp 200 Juta bagi Siswa SMA Jabodetabek!,clickbait,1
Kejutan Para Pendekar untuk Tashoora di Balkonjazz Festival 2019,non-clickbait,0
"Kembangkan PT DI, BJ Habibie Hasilkan Banyak Insinyur Spesialis",non-clickbait,0
Toyota Indonesia Luluskan Siswa Siap Pakai,non-clickbait,0
"Bakal Seru, Kompas.com Gelar Acara Jejak Pendaki Semeru",clickbait,1
"Kecelakaan Tol Jagorawi Penumpang Sampai Terlempar dari Kabin Mobil, Ini Pentingnya Sabuk Pengaman",clickbait,1
RD Minta Suporter Tira Persikabo Lebih Bisa Jaga Sikap,non-clickbait,0
Pengendara Keluhkan Trotoar Kalimalang yang Berada di Tengah Jalan,non-clickbait,0
Ban Pecah Diduga Penyebab Kecelakaan Maut di Tol Jagorawi,non-clickbait,0
"Jadwal MotoGP San Marino, Menanti Kelanjutan Marquez Vs Rossi ",non-clickbait,0
"Pujian Para Pesohor untuk Claudia, Peserta The Voice Jerman Asal Cirebon",non-clickbait,0
Trik Ringan Jaga Kecerahaan Warna Cat Mobil,clickbait,1
Jadwal MotoGP Bisa Gelar Hingga 22 Seri Balapan ,non-clickbait,0
Para Pebalap Supermoto Siap Bersaing di Seri Ketiga,non-clickbait,0
"Google Didenda Rp 7,7 Triliun di Perancis karena Menghindari Pajak",non-clickbait,0
"Persipura Vs Persela, Laskar Joko Tingkir Tanpa Sang Top Skor ",non-clickbait,0
Xanana Sampaikan Dua Surat kepada Keluarga Habibie ,non-clickbait,0
Pengemudi Ekskavator Tewas Setelah Terperosok ke Kolam Tambang Timah,non-clickbait,0
Fakta HR Putra Sulung Elvy Sukaesih yang Mengamuk di Warung,non-clickbait,0
"Iron Man Dikabarkan Bakal ""Hidup"" Kembali dalam Film Black Widow",non-clickbait,0
Beto Goncalves: Gol Penalti Buat Pemain Drop,non-clickbait,0
"Sempat Lolos dari Tembakan Polisi, Spesialis Pencuri Ternak Akhirnya Ditangkap",non-clickbait,0
"Saat ""Baut, Botol, hingga Roti"" Adu Cepat di Jakarta Kizuna Ekiden 2019",non-clickbait,0
Inikah Akhir KPK? (1): Cerita Pemberantasan Korupsi di Era Soekarno hingga Soeharto,clickbait,1
"Inikah Akhir KPK? (2): Semangat Reformasi di Era Habibie, Akankah Mati di Era Jokowi?",clickbait,1
"Ditahan Imbang Tira-Persikabo, Robert Alberts Ungkap Kelemahan Persib",clickbait,1
"PSG Vs Strasbourg, Jadi Starter, Neymar Langsung Buktikan Diri ",non-clickbait,0
"""Kulonuwun"" di Salatiga, 1.700 Mahasiswa Gelar Karnaval dengan Kostum Saras 008 hingga Gundala",non-clickbait,0
Jangan Ngaku Anak UI Kalau Tak Kenal Kantin Balsem yang Legendaris,clickbait,1
"Warung Legendaris Sasari UI, Sudah Enak Murah Pula, Kelezatan yang Menantang Sejak Orde Baru",non-clickbait,0
Berapa Modal yang Dibutuhkan untuk Memulai Bisnis Franchise?,clickbait,1
Adik Sebut HR Ambil Pedang dari Rumah Elvy Sukaesih di Condet,non-clickbait,0
"Gagal Kalahkan Persib, RD Apresiasi Kinerja Pemain Tira-Persikabo",non-clickbait,0
"Norwich Vs Man City, Kekalahan Pertama The Citizens",non-clickbait,0
Daftar Harga Mobil dan Motor Bekas | Mobil Listrik VW,clickbait,1
"Napoli Vs Sampdoria, Dries Mertens Samai Rekor Pribadi di San Paolo",non-clickbait,0
"Jadwal Liga 1 2019 Hari Ini, Ada Persija Vs PSIS",non-clickbait,0
"Inter Vs Udinese, Menang Tipis, Nerazzurri Pimpin Klasemen Liga Italia",non-clickbait,0
"Real Sociedad Vs Atletico Madrid, Meski Kalah, Atleti Tetap Pimpin Klasemen Liga Spanyol",non-clickbait,0
"Jadwal dan Link Live Streaming Liga Inggris, Watford vs Arsenal",non-clickbait,0
"Mengunjungi Danau Asmara, Permata Keindahan di Ujung Timur Flores",non-clickbait,0
Bedanya Makanan Bali di Restoran dan di Rumah Orang Bali Asli,non-clickbait,0
Bukan Kali Pertama Spongebob Squarepants Ditegur KPI...,non-clickbait,0
"Barcelona Vs Valencia, Gol Pemain 16 Tahun Warnai Kemenangan Barca",non-clickbait,0
"Kisaran Harga Motor Bebek Bekas, Masih Ada yang Rp 4 Juta",non-clickbait,0
"Klasemen Liga Inggris, Liverpool Sempurna, Man City Tertinggal 5 Poin",non-clickbait,0
"Sulit Biaya Selesaikan Kuliah? CIMB Tawarkan Beasiswa ""Kejar Mimpi"" ",non-clickbait,0
"Insiden Kualifikasi MotoGP San Marino 2019, Marquez Salahkan Rossi",non-clickbait,0
"Fakta Lengkap Ledakan di Mako Brimob Jateng, Satu Anggota Terluka hingga Warga Takut Pulang",clickbait,1
Komentar Veronica Tentang Rekening | Video Ledakan di Mako Brimob,non-clickbait,0
"Kisaran Harga Motor Trail Bekas, Mulai Rp 15 Juta",non-clickbait,0
"Jadwal Final Vietnam Open 2019, Della/Rizki Satu-satunya Harapan",non-clickbait,0
NOAH x Yovie & His Friends Janjikan Suguhan Spesial nan Meriah di Project X,non-clickbait,0
Ketika Para Pemilik Gold Wing Belajar Kendalikan Moge,non-clickbait,0
Pangdam II Sriwijaya Keluhkan Minimnya Dukungan Kepala Daerah soal Karhutla,non-clickbait,0
Kementan Terus Kembangkan Pertanian Berbasis Mekanisasi,non-clickbait,0
"8 Manfaat Tidur Siang, Meningkatkan Memori dan Baik untuk Jantung",clickbait,1
"Fakta Baru Kasus Veronica Koman, Polisi Temukan 6 Rekening hingga Bantah Tuduhan",non-clickbait,0
"Syuting Mortal Kombat Dimulai Pekan Depan, Joe Taslim Bersiap Jadi Sub-Zero",non-clickbait,0
"Pilihan Mobil Seken Rp 150 Jutaan, Bisa Dapat Fortuner",non-clickbait,0
"Kecelakaan di Jagorawi, Ingat Lagi Bahaya Pecah Ban",non-clickbait,0
"MotoGP San Marino, Valentino Rossi Merasa Tertantang",non-clickbait,0
"Ke Makam Habibie, Xanana: Saya Mewakili Rakyat Timor Leste",non-clickbait,0
"Hasil Sidang Komdis PSSI, Klub Liga 2 Mendominasi Daftar Pelanggaran",non-clickbait,0
"Dian Sastro: Jadi Anak Tarki Enggak Gampang, Mental Harus Kuat",non-clickbait,0
"Masuk Penjara, Pencuri Motor Batal Nikah karena Ditinggal Tunangan, Undangan Sudah Disebar",non-clickbait,0
"Kabut Asap Riau, Daftar Penerbangan Lion Air yang Ditunda dan Dibatalkan",clickbait,1
Semen Padang Seleksi Bek Asal Brasil Mauricio Leal,non-clickbait,0
"Kasus Tewasnya Zaenal, BKBH Unram Duga Ada Kesalahan SOP Kepolisian",non-clickbait,0
Kebijakan Cukai Rokok Berdampak ke Jutaan Orang dan Penerimaan Negara,non-clickbait,0
Kesaksian Guru SMK yang 6 Tahun Pakai Mobil Pikap Esemka Bima,non-clickbait,0
"Indonesia Vs Thailand, Tiga Pemain Pilar Gajah Perang Diprediksi Absen",non-clickbait,0
"Kata Pengamat soal ""Keanehan"" Trotoar Kalimalang yang Berada di Tengah Jalan",clickbait,1
"Soal Reklamasi Benoa, Menteri BUMN Sebut Sudah Dibicarakan dengan Gubernur Bali",non-clickbait,0
"Pelabuhan Marunda Tersandung Persoalan Hukum, Awan Gelap Kepastian Usaha di Tanah Air",non-clickbait,0
"Kiky Saputri Roasting Fadli Zon, Saat Kritik Politik Dikemas Menggelitik",non-clickbait,0
"Cerita Komika Kiky Saputri, Siapkan Materi Roasting Fadli Zon Dalam Waktu Singkat",clickbait,1
Kepunahan Dinosaurus Dipicu Asteroid Berkekuatan 10 Miliar Bom Atom,non-clickbait,0
"Laporan Dicabut, Pengendara Motor yang Hampir Serempet Anak di Trotoar Tetap Diproses",non-clickbait,0
Korea Utara Diyakini Kembangkan Rudal Berteknologi Canggih,non-clickbait,0
"Chevrolet Captiva Terbaru Meluncur di Thailand, Bagaimana Indonesia?",clickbait,1
"Jenguk BJ Habibie, Kepala BPPT: Pak Habibie Semangat untuk Pulih",non-clickbait,0
"Sebelum Membuang, RF Sempat Coba Kubur Bayinya di Rumah Kosong di Cisauk",non-clickbait,0
"Loyal dengan Juventus, Douglas Costa Bantah Rumor soal Man United",non-clickbait,0
Strategi Makan Enak dengan Budget Terbatas,clickbait,1
Korban Penyebaran Foto Bugil oleh Anggota DPRD Ingin Temui Pengurus PKB,non-clickbait,0
Kebakaran Hutan Kalimantan Mulai Ganggu Jadwal Kalteng Putra di Liga 1,non-clickbait,0
"Anggota DPRD Ternate Dilantik, Posisi Ketua Beralih dari PDI-P ke PKB",non-clickbait,0
Dua Capaian Terkini Timnas Olahraga Breaking Indonesia,clickbait,1
"Bukan Menghukum, Anies Hanya Tegur Tempat Peleburan Timah di Cilincing",non-clickbait,0
"Persija Kalahkan PSIS, Riko Tegaskan Timnya Siap Lanjutkan Kebangkitan",non-clickbait,0
"Basuki Tanggapi Anies Soal PKL di Trotoar, Baca Aturannya",non-clickbait,0
Kuasa Hukum: Jefri Nichol Gunakan Narkoba karena Dihasut,non-clickbait,0
Misteri Penyebab Ribuan Ikan Mati Mendadak di Ambon Terungkap,clickbait,1
Mayat Pria Paruh Baya Tanpa Identitas Ditemukan Tersangkut di Pintu Air Kalimalang,non-clickbait,0
Banyak Penderita ISPA di Dua RW Dekat Industri Peleburan Alumunium di Cilincing,non-clickbait,0
"Pengakuan Tiga Setia Gara, Sembunyikan KDRT demi Lindungi Suami",non-clickbait,0
KLHK Belum Ada Rencana Evakuasi Satwa yang Terdampak Asap Karhutla,non-clickbait,0
Fakta di Balik Ancaman Bupati Bone Bolango untuk Warganya yang Merokok,clickbait,1
"Beasiswa S2 dan S3 di Irlandia, Ikuti Syarat dan Tahapnya",clickbait,1
"MotoGP San Marino, Maverick Vinales Ingin Raih Podium Tertinggi ",non-clickbait,0
"Perjuangan Tanta Ginting Masuk Dunia Hiburan, Hijrah dari Amerika dan Ditolak Orangtua",non-clickbait,0
Saut Situmorang Enggan Komentar Terkait Ketua KPK Baru Irjen Firli,non-clickbait,0
"MotoGP San Marino 2019, Helm Rossi Bernuansa Semangka dan Roti Pipih",non-clickbait,0
"Perseru Vs PSM, Wiljan Pluim Jadi Ancaman Serius",non-clickbait,0
"Jokowi Setuju KPK Terbitkan SP3 dengan Waktu 2 Tahun, Begini Mekanismenya",clickbait,1
Avengers of Kpop SuperM Nobatkan Baekhyun EXO sebagai Leader,non-clickbait,0
Daftar Lengkap Maskapai di Terminal 2 Bandara Soekarno Hatta,clickbait,1
Ini Alasan Mahfud MD Sebut KPK Tidak Bisa Serahkan Mandat ke Presiden,clickbait,1
"Di Persidangan, Saksi Bilang Jefri Bukan Target Operasi",non-clickbait,0
"Jika Setujui Revisi UU KPK, Jokowi Akan Kehilangan Kepercayaan Rakyat",non-clickbait,0
Ketua PGI: Lembaga Agama Harus Membuktikan Diri...,non-clickbait,0
Laode M Syarif: Penegak Hukum Itu Tidak Boleh Diikat Komitmen Politik,non-clickbait,0
Yamaha Tantang Komunitas Balapan Ketahanan,non-clickbait,0
"Kabut Asap Riau, Masker N95 Bisa Melindungi asal Pakainya Benar",non-clickbait,0
"Ditangkap karena Menonton Laga Sepak Bola di Stadion, Seorang Wanita Iran Tewas Bakar Diri",non-clickbait,0
"Indonesia Vs Thailand, SUGBK Dibandingkan dengan Rajamangala",non-clickbait,0
"Selidiki Kasus 111 Buruh Keracunan, Polisi Periksa Pemilik Warung Makan",clickbait,1
Waspadai Hoaks dalam Persaingan UMKM Pangan,clickbait,1
Kourtney Kardashian Atasi Rambut Pitak dengan Terapi Plasma Darah,non-clickbait,0
"Indonesia Vs Thailand, Mahasiswa dari Yala Dukung Tim Gajah Perang",non-clickbait,0
Penonton Indonesia Padati GBK untuk Saksikan Indonesia Vs Thailand,non-clickbait,0
Kim Kardashian Menangis Dinyatakan Positif Lupus,non-clickbait,0
Pujian Ustaz Yusuf Mansur untuk Mentan Amran,non-clickbait,0
"Sambil Batuk, Kivlan Zen Ajukan Permohonan Berobat ke RSPAD",non-clickbait,0
Teleskop Raksasa China Berhasil Mendeteksi Sinyal dari Luar Angkasa,non-clickbait,0
"2 Ekor Gajah Lepas Kendali di Festival Keagamaan di Sri Lanka, 17 Orang Luka-luka",non-clickbait,0
Ghibran: Pak Nadiem jadi Panutan Anak Muda Indonesia...,non-clickbait,0
"Dituduh ""Curi"" Merek Dagang Off-White, Virgil Abloh Menjawab",non-clickbait,0
"Menyeberang di Jalan Tol, Seorang Perempuan Tewas Tertabrak Kendaraan Bermotor",non-clickbait,0
Jaksa Soroti Petinggi Rohde and Schwarz Minta OB Tiru Tanda Tangan dalam Dokumen PO,non-clickbait,0
Kenalan dengan Teknologi Baru Dua SUV Peugeot,non-clickbait,0
Wajah Jennie BLACKPINK Hiasi Sampul Majalah ELLE Edisi Oktober,non-clickbait,0
"Lihat Aksi Mutia Ayu, Istri Glenn Fredly, Belajar Menyajikan Papeda",clickbait,1
"Pertahanan, Satu-satunya Lini yang Bisa Dibanggakan AC Milan Sekarang",non-clickbait,0
"Pengakuan Demonstran di Depan KPK, Tak Tahu Siapa Pimpinan KPK dan Akui Ada Bagi-bagi Uang",non-clickbait,0
"Orangtua Tak Mampu Beli Susu, Bayi 14 Bulan Diberi 5 Gelas Kopi Setiap Hari",non-clickbait,0
"Kabut Asap Kepung Bandara Samarinda 3 Hari, Jajaran Pegawai Gelar Shalat Istisqa",non-clickbait,0
"Kena Tampar Berkali-kali, Desta Dendam pada Danilla Riyadi",non-clickbait,0
Anang Hermansyah: Menurut Saya Maia Lebih Hebat dari Ahmad Dhani,non-clickbait,0
"Direstui Orang Tua, Cristiano Ronaldo Akan Nikahi Georgina Rodriguez",non-clickbait,0
"Selain Bikin Tubuh Sehat, Olahraga Juga Menyehatkan Otak",non-clickbait,0
"Dede Yusuf: Biar Pemerintah Rasakan Juga, Rapat Kabinet di Riau 3 Hari Lah..",non-clickbait,0
"Bermesraan dengan Shandy Aulia di Cinta Itu Buta, Dodit Mulyanto Disebut Menang Banyak",non-clickbait,0
"Anang Hermansyah Ingin Undang Ahmad Dhani, Maia Estianty Balas Ajak Krisdayanti",non-clickbait,0
"Dongkrak Investasi, Jokowi Akan Revisi 74 Undang-undang",non-clickbait,0
"Wisata Yogyakarta, Rumah Nanas Spongebob di Tengah Hutan Pinus",non-clickbait,0
"Kepergok Keluar dari Kamar Anak Tiri, Saiful Dilaporkan Pencabulan oleh Istri",non-clickbait,0
Susunan Pemain dan Link Live Streaming Laga Timnas U-16 Vs Filipina,non-clickbait,0
Kamera Mirrorless Fujifilm X-A7 Hadir dengan Video 4K Lebih Mumpuni,non-clickbait,0
Alasan Bayi Baru Lahir Tidak Mengeluarkan Air Mata dan Keringat,clickbait,1
Curhatan Omid Nazari Setelah Menjadi Korban Pelemparan Bus Persib ,clickbait,1
"Final Vietnam Open 2019, Della/Rizki Pastikan Gelar Juara",non-clickbait,0
NOAH Rela Terombang-ambing di Laut demi Garap Album Baru,non-clickbait,0
"Gas Amonia Bocor dari Pabrik Es, Warga Berhamburan Lari ke Pantai",non-clickbait,0
Anita Wahid: Jalan Ini Membawa Kehancuran Demokrasi,non-clickbait,0
"Majukan Transportasi, Menhub Minta Pemda Berkolaborasi",non-clickbait,0
"Lagi, Polisi Nyangkut di Kap Mobil yang Coba Kabur saat Mau Ditilang",non-clickbait,0
"Makam Habibie Jadi Rebutan Selfie, Keluarga: Tidak Masalah",non-clickbait,0
Mahfud MD: Presiden Perlu Panggil Pimpinan KPK untuk Diskusi,non-clickbait,0
Kritik Bagi Pimpinan KPK yang Tak Lagi Seirama...,clickbait,1
Sigra Jadi Andalan Daihatsu buat Pembelian Borongan,non-clickbait,0
Mekanisme Daur Ulang Sampah Elektronik yang Perlu Anda Ketahui,non-clickbait,0
"Persija Vs PSIS, Gol Simic dan Rohit Chand Menangkan Macan Kemayoran",non-clickbait,0
Lampard Puas dengan Performa Pemain Akademi Chelsea Saat Lawan Wolves,non-clickbait,0
"Persipura Vs Persela, 2 Gol Titus Bonai Menangkan Mutiara Hitam",non-clickbait,0
"Insiden Pelemparan Bus Persib, Pihak PS Tira Persikabo Minta Maaf",non-clickbait,0
"Norwich Vs Man City, Rekor Teemu Pukki Berlanjut Usai Timnya Menang",non-clickbait,0
"Pico Derma, Perawatan Kulit Terbaru demi Atasi Masalah Kulit Wajah",non-clickbait,0
9 Korban Kecelakaan Tunggal di Tol Jagorawi Hendak ke Gereja,non-clickbait,0
"Wajah Ditutupi Kain, Michael Schumacher Jalani Perawatan di Paris",non-clickbait,0
Susunan Pemain dan Link Live Streaming Indonesia Vs Thailand,non-clickbait,0
Kemendag Musnahkan Mainan Anak hingga Raket Nyamuk dari Importir Ilegal,non-clickbait,0
3 Rumah Sakit Tangani Korban Kecelakaan Maut Tol Jagorawi,non-clickbait,0
"Bocoran Harga Toyota Calya Facelift, Naik Rp 3 Jutaan",clickbait,1
Film Cek Toko Sebelah Akan Diputar di Bioskop-bioskop China,non-clickbait,0
"5 Tahun KPK Selidiki Kasus Mafia Migas, Temukan Perusahaan Cangkang hingga Tax Haven Countries",non-clickbait,0
"Cerita Eko Driver Go-Food Pengayuh Sepeda di Bekasi, Rajin Ngalong dan Langganan Bintang 5",clickbait,1
Media Rusia Ungkap Identitas Mata-mata yang Diselamatkan oleh AS,non-clickbait,0
Tol Purbaleunyi Kembali Normal Pasca Evakuasi Korban Kecelakaan,non-clickbait,0
"Geram Hoaks BJ Habibie Meninggal, Melanie Subono: Terkutuklah Kalian",non-clickbait,0
"Anak BJ Habibie: Bapak Lupa Usianya Jelang 84, Aktivitasnya Banyak, Kurang Istirahat",non-clickbait,0
"Kabut Asap Melanda, Kenali Gejala ISPA yang Mengintai Anda",clickbait,1
KPK Geledah 5 Rumah Sebelum Tetapkan Eks Dirut Petral Tersangka Mafia Migas,non-clickbait,0
Bos CLS Knights Berencana Mundur dari Manajemen Klub,non-clickbait,0
"PS Tira Vs Persib, Jupe Berambisi Curi Poin di Kandang Lawan",non-clickbait,0
Kapal Perang Angkatan Laut Kanada Dilaporkan Melintas di Selat Taiwan,non-clickbait,0
"Kenali Cardiac Arrest, Penyebab Tewasnya Satu Pelari di Bali Marathon",clickbait,1
Stigma Kusta Sepanjang Masa,clickbait,1
"Survei Ungkap Anak Bungsu Jadi Favorit Orangtua, Anak Sulung Favorit Kakek - Nenek",non-clickbait,0
"Badan Terlihat Lebih Gemuk, Ge Pamungkas: Baju Saya yang Mengecil",non-clickbait,0
Indef Dorong Ada Insentif Fiskal untuk Produk Tembakau Alternatif,non-clickbait,0
"Kisah Rohani, Nenek Buta Sebatang Kara: Tinggal di Gubuk Tua, untuk Makan Tunggu Belas Kasih Warga",non-clickbait,0
Nissan Kasih Garansi Baterai Leaf Sampai 8 Tahun,non-clickbait,0
"Gara-gara Hoaks, Banyak Penggemar NCT Dream Gigit Jari di Ancol",non-clickbait,0
"Depresi, Ricky Bakar Mobilnya Sendiri di Tempat Pembuangan Sampah",non-clickbait,0
Atlet Jetski Aqsa Sutan Aswar Menangi Kejuaraan di Amerika Serikat,non-clickbait,0
Melchias Markus Mekeng Dicegah Bepergian ke Luar Negeri,non-clickbait,0
Tarra Budiman Tak Masalah Nama Anaknya Dipakai Orang Lain,non-clickbait,0
Jaksa Cecar Petinggi Rohde and Schwarz soal Perubahan Nilai PO Satelit Monitoring Bakamla,non-clickbait,0
Cerita 3 Keluarga Bertetangga di Denpasar yang Anggota Keluarganya Lumpuh,clickbait,1
Impor Indonesia dari China Merosot Tajam,clickbait,1
"Jago Memasak, Nicky Tirta Jadi Dekat dengan Ibu-ibu",non-clickbait,0
Walhi: Korporasi Enggan Bertanggung Jawab atas Karhutla karena Tiru Pemerintah,non-clickbait,0
2 Legenda Sepak Bola Dukung Simon McMenemy Tetap Latih Timnas,non-clickbait,0
"Tak Mau Diperiksa, Pengendara Kabur dengan Polisi Bergelayut di Kap Mobil",non-clickbait,0
"Mahasiswa: DPR Fasis, Anti-demokrasi!",clickbait,1
"Hiu Paus Terjebak 4 Hari di Kanal PLTU Paiton, Kondisinya Luka-luka",non-clickbait,0
"Minimalkan Dampak Buruk Kebakaran Hutan di Riau, Dompet Dhuafa Bagikan Masker",non-clickbait,0
"Perkosa Siswi SD, Pria 61 Tahun Ditangkap ",non-clickbait,0
"Bertemu Anies, Fraksi PAN Bahas Payung Hukum PAUD hingga Stadion untuk Persija",non-clickbait,0
Begini Cara Pengucapan yang Benar Nama Pemain di Liga Champions,clickbait,1
Hotel dan Fasilitas Lainnya di Terminal 2 Bandara Soekarno Hatta,non-clickbait,0
Siswa Pemukul Temannya di SDN Pekayon Jaya 3 Tidak Diskors,non-clickbait,0
"Menabung 25 Tahun, Andre Taulany Akhirnya Kesampaian Beli Moge",non-clickbait,0
"Dari Luar Stadion, Suporter Thailand Nyanyikan Yel-yel Dukungan untuk Timnasnya",non-clickbait,0
"Indonesia Vs Thailand, Babak Pertama Masih Tanpa Gol",non-clickbait,0
Wapres Kalla Jenguk Habibie 5 Menit ,non-clickbait,0
Kawanan Monyet Berkeliaran di Jalanan Pantai Indah Kapuk,non-clickbait,0
"Tampil Apik, De Bruyne Disebut Gelandang Terbaik di Dunia",non-clickbait,0
Penyebab Impotensi pada Pria Penderita Diabetes,clickbait,1
Gubernur Maluku Murad Ismail Tidak Ingin Ada OTT KPK di Maluku,non-clickbait,0
"Shandy Aulia: Tinggal Unfollow, Kalau Enggak Suka, Ya Jangan Dilihat",non-clickbait,0
"Cerita Komika Kiky Saputri, Pernah Gagal Tampil di Hadapan Presiden Jokowi",clickbait,1
"Awas, Olahraga Berlebihan Justru Berisiko Sakit Jantung",non-clickbait,0
"Soal Menghukum Pemain ""Nakal"", Persebaya Tiru Bundesliga ",non-clickbait,0
"Jangan Coba-coba Palsukan Pelat Kendaraan Selama Ganjil Genap, Polisi Tahu Bedanya...",clickbait,1
"Indonesia Vs Thailand Tanpa Gol, Malaysia Vs UEA Berlangsung Sengit",non-clickbait,0
Pencarian Kapal MV Nur Allya di Pulau Halmahera Resmi Dihentikan,non-clickbait,0
Airbnb di Amerika Serikat Ini Tawarkan Tema Kamar Era 90an,non-clickbait,0
Dinkes DKI Akan Pastikan Sebab Kematian Anak yang Diduga Keracunan PM-TAS,non-clickbait,0
"Pengangkutan Mahasiswa ke Daerah Studi Dimulai dari Sentani, Biak dan Jayapura",non-clickbait,0
"Promo Gundala dan Spongebob Disanksi KPI, Joko Anwar: Lembaga Itu Tak Usah Dipercaya",non-clickbait,0
Polisi Meksiko Temukan 44 Jenazah Dimutilasi di 119 Kantong Sampah,non-clickbait,0
"Di Qatar, Pelari Andalan Indonesia Ini Siap Bertanding",non-clickbait,0
"Audisi PB Djarum 2019 Purwokerto Usai, 26 Peserta Raih Super Tiket",non-clickbait,0
"Curi Uang, Laptop, dan Tabung Gas di Kos, Kaki Pelaku Ditembak",non-clickbait,0
Cucu BJ Habibie Resmi Sepakati Kontrak dengan Borneo FC,non-clickbait,0
Sabarnya Aiptu Aris Dibentak-bentak Pelanggar Ganjil Genap....,clickbait,1
"Gigi Hadid Dituntut Rp 2,1 Miliar gara-gara Posting Foto Zayn Malik",non-clickbait,0
"Persib vs Semen Padang, Robert Albert Benahi Transisi Maung Bandung",non-clickbait,0
"Viral, Pencuri Berlarian di Rumah Korbannya karena Bingung Cari Jalan Keluar",clickbait,1
