title,label,label_score
3 Alasan Cleansing Oil Jadi Pembersih Wajah Terbaik Menurut Ahli,clickbait,1
FIMELA FEST 2019: Mengenal Beauty Bullying Agar Tak Terjebak di Dalamnya,clickbait,1
Tips Makeup Tahan Seharian Saat Beraktivitas di Luar Ruangan,clickbait,1
Alasan Anak Sebaiknya Tidak Konsumsi Jus Buah Berlebihan,clickbait,1
5 Bahan Alami yang Bisa Dimanfaatkan untuk Obat Batuk Anak,clickbait,1
5 Makanan yang Harus Dihindari Ibu Hamil Agar Janin Sehat,clickbait,1
Resep Sandwich Keju Meleleh Lembut di Mulut,non-clickbait,0
Cara Membuat Daging-dagingan ala Vegetarian,clickbait,1
"Menu Hari Ini: Sandwich ala Korea, Tumis Buncis Telur dan Cumi Panggang Madu",non-clickbait,0
Resep Ceker Pedas yang Enak dan Empuk,non-clickbait,0
Resep Sate Buntel khas Solo,non-clickbait,0
Ide Menu Lezat dan Gampang untuk Memenuhi Kebutuhan Zat Besi Harian,non-clickbait,0
Makanan yang Jatuh Belum Lima Menit Masih Amankah Dimakan?,clickbait,1
Facebook Cafe Jakarta Dibuka dengan Layanan Khusus Proteksi Privasi,non-clickbait,0
"Makin Dalam Memendam Perasaan, Makin Perih Sakitnya",non-clickbait,0
"Jika Dihadapkan pada Dua Pilihan, Labuhkan Hati pada yang Membuat Nyaman",non-clickbait,0
"Gaya Hidup Sehat, Modal Wajib Bebas dari Penyakit Kritis",non-clickbait,0
"FIMELA FEST 2019: Bersikap Optimis, Cara untuk Mencintai Diri Sendiri",clickbait,1
Bergandengan Tangan dengan Orang Tercinta Meredakan Nyeri,non-clickbait,0
5 Zodiak Ini Mudah Menyerah dalam Memperjuangkan Cinta,clickbait,1
"Penuh Motivasi, 4 Zodiak Ini Selalu Memastikan Mimpinya Terwujud!",clickbait,1
Suka Bersikap Seperti Ini Ternyata Membuatmu Menyebalkan!,clickbait,1
"Jangan Dibuang, Minyak Zaitun Kedaluwarsa Bisa Jadi Makeup Remover!",clickbait,1
Orang yang Paling Tulus pun akan Pergi jika Tak Dihargai Lagi,non-clickbait,0
"Jangan Sembarangan, Simak Dulu Serba-Serbi Menurunkan Berat Badan dengan Hipnoterapi",clickbait,1
"Kadang Seseorang Hadir Bukan untuk Menetap, tapi Menghadiahkan Perubahan",non-clickbait,0
Suka Mendominasi Percakapan? Seperti Ini Dirimu di Mata Orang Lain,clickbait,1
"Dalam Cinta, Terkadang Harus Menyakiti dan Tersakiti saat Membuat Pilihan",clickbait,1
"Hasil Tes Positif Terkena Lupus dan Rheumatoid Arthritis, Kim Kardashian Periksa Ulang",non-clickbait,0
Kata-kata Romantis BJ Habibie untuk Ainun,clickbait,1
"Lirik Lagu Wheein, Goodbye",non-clickbait,0
FIMELA FEST 2019: Cara Menghentikan Beauty Bullying di Media Sosial,clickbait,1
Bahan-Bahan Apa Saja Sih yang Sebaiknya Ada dalam Sampo Anti-Ketombe?,clickbait,1
Review: Sampo Anti-Ketombe Supermarket yang Curi Perhatian Influencer Ternama,clickbait,1
Move On dari Masalah Rambut Berketombe dan Rontok ala Alodita,non-clickbait,0
Rambut Gampang Lepek? 3 Hal Ini Mungkin Penyebabnya,clickbait,1
3 Masalah Rambut yang Sering Jadi Penyebab Bad Hair Day,clickbait,1
"GrabKitchen Serius Dikembangkan, Kini Grab Mampu Antarkan Beragam Jenis Menu dalam Sekali Pesan",non-clickbait,0
Zodiak yang Mudah Jatuh Cinta pada Pandangan Pertama,clickbait,1
Kesalahanku Menyakiti Perasaan Pria yang Tulus Mencintaiku,clickbait,1
Tips Memilih dan Menyimpan Kayu Manis Agar Aromanya Awet,clickbait,1
Pertanyaan Kapan Nikah Terus-Menerus Bisa Meningkatkan Depresi,non-clickbait,0
FIMELA FEST 2019: Gerakan Body Positivity dari Masa ke Masa,non-clickbait,0
Cara Agar Tepung Panir pada Gorengan Tidak Mudah Rontok,clickbait,1
Cara Mengolah Kulit Putih Semangka Menjadi Manisan,clickbait,1
Resep Ayam Saus Telur Asin Gurih dan Praktis,non-clickbait,0
Cara Efektif Mengusir dan Mencegah Kutu pada Beras Ketan,clickbait,1
Cinta Tak Bisa Dipaksakan meski Sudah Dekat Satu Sama Lain,clickbait,1
Resep Tumis Mentimun Tabur Wijen ala Korea,non-clickbait,0
Tips Menggunakan Asam Jawa agar Masakan Lebih Sedap,clickbait,1
Taemin hingga Epik High Ramaikan Gyeonggi K-Culture FESTA 2019 di Indonesia,non-clickbait,0
"Liburan, Alasan Kenapa Rating Sangat Penting Saat Memilih Hotel",clickbait,1
FIMELA FEST 2019: Setiap Perempuan Terlahir Cantik Tak Peduli Bentuk Fisikmu,non-clickbait,0
Cara Menyimpan Ubi Agar Tahan Lama dan Tidak Bertunas,clickbait,1
"Suka Membawa Tas di Tangan, Begini Kepribadianmu!",clickbait,1
"Menu Hari Ini: Telur Dadar Bayam, Tumis Cumi dan Mi Kangkung Jakarta",non-clickbait,0
"Tidak Takut Gagal, 4 Zodiak Ini Suka Ambil Risiko Besar",clickbait,1
Benarkah Mengonsumsi Pil KB Bisa Menurunkan Gairah Seksual Perempuan?,clickbait,1
"Meski Sulit, Bangun Pagi Punya Sejumlah Manfaat Bagi Kesehatan",clickbait,1
Yang Sering Didoakan Bisa Makin Didekatkan,clickbait,1
"Menelusuri Kisah Masa Lalu di Semenanjung Kunisaki, Jepang",non-clickbait,0
Dewa19 sampai Chungha Siap Hibur Smartfren WOW Concert,non-clickbait,0
Alasan Niki Zefanya Jadi Line Up di Smartfren WOW Concert,clickbait,1
Nicky Tirta: Aku Sekarang Dekat Sama Ibu-ibu,clickbait,1
Gisella Anastasia Klarifikasi Mengenai Video di Klab Malam,non-clickbait,0
"Rambo: Last Blood, Kembalinya Sang Legenda John Rambo dalam Babak Terakhir",non-clickbait,0
"Sukses Berakting, Jefan Nathanio Wujudkan Mimpi jadi Penyanyi",non-clickbait,0
Lady Gaga Akui Tidak Pernah Merasa Cantik Hingga Mulai Menggunakan Makeup,non-clickbait,0
5 Manfaat Lain Bengkuang yang Perlu Diketahui,clickbait,1
"Perias Keluarga Presiden Tienuk Riefki Meninggal, Dari Ibas SBY-Adi Trihatmanto",non-clickbait,0
5 Rekomendasi Serum Anti-aging dari Merek Lokal dengan Harga Terjangkau,clickbait,1
"7 Cara Mengetahui Anak Kesepian, Perhatikan Tandanya!",clickbait,1
FIMELA FEST 2019: Orangtua dengan Mindful Parenting Hasilkan Anak Bermental Sehat,non-clickbait,0
Resep Sambal Kemangi yang Menggugah Selera,non-clickbait,0
Resep Ceker Ayam Dim Sum,non-clickbait,0
6 Zodiak yang Hanya Memikirkan Diri Sendiri,clickbait,1
"Menu Hari Ini: Ikan Asin Pedas, Celimpungan, dan Pepes Ayam Mercon",non-clickbait,0
3 Menu Sarapan Ini Ternyata Buruk Bagi Kesehatan,clickbait,1
Cara Buat Face Mist Alami untuk Kulit Berminyak,clickbait,1
Kegiatan Fun agar Karyawan Makin Produktif Selain Outing,non-clickbait,0
Resep Sambal Kecap Pedas Sederhana,non-clickbait,0
"Jangan Dibuang, Kulit Jeruk Bisa Digunakan Mengusir Semut",non-clickbait,0
4 Jenis Sayuran yang Tepat untuk Turunkan Kolesterol,clickbait,1
4 Zodiak Ini Tidak Suka Berada di Alam Terbuka,clickbait,1
"Untuk Bisa Jatuh Cinta, Tak Harus dengan Tatap Muka",non-clickbait,0
Tips Menghilangkan Bau Amis dan Alot pada Kerang,clickbait,1
FIMELA FEST 2019: 5 Alasan Pentingnya Perempuan Berdamai dengan Rasa Takut,clickbait,1
"Jangan Buru-Buru Keluar dari WAG Keluarga, Yuk Pertahankan Hubungan dengan Orangtua",non-clickbait,0
3 Kado untuk Diri Sendiri yang Bisa Dibeli Setelah Gajian,clickbait,1
3 Zodiak Paling Pemalu,clickbait,1
Bolehkah Berolahraga Saat Flu dan Batuk?,clickbait,1
Hati yang Pernah Terluka akan Lebih Berhati-hati dalam Mencintai,non-clickbait,0
Cinta yang Dipaksakan akan Sulit Bertahan Lama,clickbait,1
"Zodiak Mingguan 16-22 September, 3 Zodiak Ini Akan Alami Karir Terbaik",clickbait,1
FIMELA FEST 2019: Menjadi Perempuan Fearless yang Piawai Mengatur Keuangan,non-clickbait,0
"FIMELA FEST 2019: Susi Pudjiastuti, Sosok Perempuan Fearless yang Jadi Panutan",non-clickbait,0
"Hati-Hati, 4 Pasangan Zodiak Ini Sering Alami Pertengkaran dan Perselisihan",clickbait,1
FIMELA FEST 2019: 6 Langkah Terbaik untuk Mulai Mengelola Keuangan,clickbait,1
"Zodiak Mingguan 16-22 September, 3 Zodiak Ini Akan Alami Karir Terburuk",clickbait,1
FIMELA FEST 2019: 15 Hal Membuat Perempuan Fearless Luar Biasa,clickbait,1
FIMELA FEST 2019: Grow Fearless sebagai Kekuatan Baru untuk Memberdayakan Perempuan,clickbait,1
Apakah Aman Makan Salmon Mentah? Apa Bahayanya?,clickbait,1
Koleksi Jam Tangan yang Nyaman untuk Semua Profesi,clickbait,1
Dua Hati yang Terlalu Berbeda Sulit untuk Disatukan Bersama,clickbait,1
"Zodiak Mingguan 16-22 September, 3 Zodiak Ini Akan Alami Cinta Terbaik",clickbait,1
"Zodiak Mingguan 16-22 September, 3 Zodiak Ini Akan Alami Cinta Terburuk",clickbait,1
Marsha Aruan Sudah Kenal Makeup Sejak Masih Sekolah,non-clickbait,0
Sukacita dan Melankolia Yura di BalkonJazz Festival 2019,non-clickbait,0
"Tampilkan Musisi yang Lagi Viral, Smartfren #WOWConcert Usung Kolaborasi Lintas Genre",non-clickbait,0
Gisella Anastasia Tahan Haru Bicara Hubungannya dengan Gading Marten,non-clickbait,0
"Lirik Lagu Brisia Jodie, Rekah",non-clickbait,0
"Soal Catut Nama Bayi, Franda Meminta Maaf",non-clickbait,0
"Unggah Foto, Perut Cinta Laura Jadi Perhatian",clickbait,1
Film Generasi 90-an: Melankolia Rangkum Lagu Milik 3 Band Papan Atas,non-clickbait,0
"Pakai Cadar, Vebby Palwinta Dibilang Sangat Cantik",clickbait,1
Pengalaman Alice Norin Beberapa Kali Kerja Bareng Anak,clickbait,1
"Jadi Produser Film, Dian Sastrowardoyo Didukung Suami",non-clickbait,0
Mengenang Kelegendaan Chrisye dan Karya-Karyanya,non-clickbait,0
Cara Google Doodle Kenang 70 Tahun Sosok Chrisye,clickbait,1
Alasan Raline Shah Pilih Kedai Kopi Sebagai Lini Bisnis Terbarunya,clickbait,1
Yang Dilakukan Raline Shah Saat tak Disetujui Jadi Artis Oleh Keluarga,non-clickbait,0
"Ajak Anak Lari, Zee Zee Shahab Arahkan Jadi  Atlet?",clickbait,1
Agensi Bicara tentang Kembalinya Mina di Comeback TWICE,non-clickbait,0
"Mata Anak Minus, Gisella Anastasia Stres",clickbait,1
Sifat Pantang Menyerah Zee Zee Shahab Mirip Zodiak Aries,non-clickbait,0
10 Member Girl Group Terpopuler September 2019,clickbait,1
4 Fakta Menarik iKON yang Jarang Diketahui Orang,clickbait,1
Perasaan Raline Shah Masuk Nominasi People's Choice Awards 2019,non-clickbait,0
"Anaknya Trauma ke Dokter Gigi, Begini Cara Zaskia Adya Mecca Menyiasatinya",clickbait,1
"Kunjungi Sekolah Lamanya, Selena Gomez Berikan Motivasi untuk Para Pelajar",non-clickbait,0
Momen Comeback Anang Hermansyah Jadi Juri Indonesian Idol,clickbait,1
4 Selebriti Hollywood yang Ternyata Punya Kembaran,clickbait,1
Serunya Marsha Timothy Ajak Teman SMA Reuni Nonton Film Bebas di Bioskop,clickbait,1
Intip Sifat Reisa Broto Asmoro Dilihat dari Zodiak Capricorn,clickbait,1
"Agar Selalu Terlihat Rapi, Hindari 5 Penyebab Rambut Kusut",clickbait,1
Ketahui Kekurangan dan Kelebihan Menggunakan Produk Makeup yang Tahan 24 Jam,clickbait,1
Cara Menggunakan Minyak Jarak untuk Hilangkan Jerawat,clickbait,1
3 Resep Jitu Masker Rambut Buatan Sendiri dari Minyak Zaitun,clickbait,1
"Lipstik Cair Ultra-Matte Generasi Terbaru, Ringan Seolah Bibir Bebas Riasan",non-clickbait,0
Tips agar Wangi Parfum Lebih Awet dan Tahan Lama,clickbait,1
"Bukan Ketombe, Ikuti Tips Menghilangkan Rasa Gatal di Kulit Kepala",clickbait,1
Foundation dengan Coverage Terbaik Tak Membuat Kulit Wajah Seperti Topeng,non-clickbait,0
5 Inspirasi Makeup Terkini dari Panggung London Fashion Week,clickbait,1
Layanan Kesehatan dengan Metode Rehabilitasi dan Vitalitas Hadir di Indonesia,non-clickbait,0
Kandungan Bahan Alami yang Baik untuk Merawat Rambut dan Kulit Kepala,non-clickbait,0
5 Tanda Kulit Terlalu Banyak Menggunakan Produk Skincare,clickbait,1
Tutorial Membuat Bilasan Teh untuk Menguatkan Akar dan Batang Rambut,non-clickbait,0
FIMELA FEST 2019: Memilih Sekolah untuk Anak-Anak Generasi Saat Ini,non-clickbait,0
Resep Chawan Mushi 3 Bahan,non-clickbait,0
6 Zodiak yang Terlalu Keras Pada Diri Mereka Sendiri,clickbait,1
Deposito Pilihan Investasi untuk Investor Pemula dengan Risiko Rendah,non-clickbait,0
"Usiamu Terus Bertambah tapi Belum Bisa Bahagiakan Orangtua? Ya, Kita Sama",clickbait,1
Rekomendasi Buku untuk Pasangan Muda yang Wajib Dimiliki,clickbait,1
Resep Nasi Telur Praktis untuk Menu Sarapan,non-clickbait,0
FIMELA FEST 2019: 5 Selebriti Dunia yang Gencar Suarakan Kesetaraan Hak Perempuan,clickbait,1
"Tanda Kepribadian Ambisius, Jika Kamu Punya Koleksi Benda Ini!",clickbait,1
"FIMELA FEST 2019: Pentingnya Self-Love, Karena Menerima Diri Sendiri Itu Bikin Happy",clickbait,1
Berkencan di Usia 30? Ini Tips Penting yang Harus Dipahami,clickbait,1
3 Pertolongan Pertama Mengatasi Mata Lelah,clickbait,1
"Olahraga Kardiovaskular, Hobi yang Mendatangkan Kesehatan dan Kebahagiaan",non-clickbait,0
Cinta Ibarat Kupu-Kupu Terbang yang Semakin Dikejar Semakin Menjauh,non-clickbait,0
Resep Banoffee Oreo Regal Lembut Bahan Sederhana,non-clickbait,0
"Jangan Tersinggung, 4 Zodiak Ini Memang Suka Bicara Blak-Blakan",clickbait,1
"Menu Hari Ini: Sandwich Keju, Ceker Ayam Dim Sum dan Sate Buntel",non-clickbait,0
"Saling Melengkapi, 4 Pasangan Zodiak Ini Jarang Bertengkar",clickbait,1
"Mudah Beradaptasi, Ini Dia 5 Zodiak yang Sangat Menikmati Gaya Hidup Nomaden",clickbait,1
Tips Menyusun Itinerary untuk Travelling Secara Efektif,clickbait,1
Berapa Banyak Buah Pisang Sebaiknya Dimakan Per Hari?,clickbait,1
"Saat Merasa Hubungan Sudah Tak Sehat, Itu saat Terbaik untuk Mengakhirinya",clickbait,1
Resep Apel Goreng Balut Tepung yang Enak,non-clickbait,0
"Membaca Novel Di mana saja dan Kapan Saja, Lewat Platform Novel Online",non-clickbait,0
Roti Populer dengan Paduan Konsep dan Rasa Tiada Dua,non-clickbait,0
PB Djarum dan KPAI Berdamai: Pembelajaran Bagi Perusahaan,non-clickbait,0
"Makin Dewasa, Kenapa Perempuan Makin Mudah Cemas?",clickbait,1
"Santan hingga Daun Pandan, Ini Bahan Pelengkap Jajanan Tradisional",clickbait,1
Terlalu Posesif Hanya akan Menyiksa Diri Sendiri,clickbait,1
Manfaat Sentuhan di Punggung dan Leher pada Suami Istri,non-clickbait,0
Ini Alasan Buah Pisang Sangat Baik Dimakan Penderita Asam Urat,clickbait,1
Kemenkes: Vape Lebih Bahaya Dibanding Rokok Konvensional,non-clickbait,0
5 Hal yang Harus Dilakukan dengan Barang-Barang Pemberian Mantan,clickbait,1
Praktikkan 6 Fungsi Baking Soda untuk Kecantikan dan Kesehatan,clickbait,1
Serba-Serbi Tentang Madu Manuka yang Lebih Mahal dari Jenis Lainnya,non-clickbait,0
Ternyata Ini Cara Memasak Ikan yang Paling Baik dan Sehat,clickbait,1
5 Cara Mengakhiri Hubungan dengan Damai agar Tidak Terlalu Menyakitkan,clickbait,1
Antusiasme Fans Serbu Tiket Super K-Pop Festival Indonesia 2019,non-clickbait,0
Tzuyu TWICE Bertransformasi Jadi Dewi di Teaser Feel Special,non-clickbait,0
"Legenda Musik Indonesia, Ini 5 Fakta Tentang Chrisye",clickbait,1
5 Lagu yang Gambarkan Karakter dan Musikalitas Chrisye,clickbait,1
"Video Call Hingga CCTV Online, Cara Denada Obati Rindu dengan Anak di Singapura",clickbait,1
"Bantah Hubungan Darah, Ray Sahetapy Ungkap Sosok Tiga Setia Gara",clickbait,1
"Mengalami KDRT, Begini Fakta Tiga Setia Gara",clickbait,1
"Irish Bella Alami Pendarahan di Usia Kandungan 6 Bulan, Ini Penyebabnya",clickbait,1
Bukti Keabadian Lagu Chrisye dari Masa ke Masa,clickbait,1
Terungkap Soal Kematian Adik Louis Tomlinson,clickbait,1
Nycta Gina dan Suami Sudah Dua Tahun Pisah Ranjang,non-clickbait,0
"Jiang Ping, Aktris Taiwan yang Ibunya Jadi Selingkuhan Sang Suami",non-clickbait,0
"Punya Adik Miliarder, Kourtney Kardashian Merasa Tertekan",non-clickbait,0
Cerita Satu Tahun Pernikahan Anisa Rahma,non-clickbait,0
Syahrini Pamer Kemesraan dengan Reino Barack di Jet Pribadi,non-clickbait,0
"Lirik Lagu CLC, Devil",non-clickbait,0
4 Lagu yang Mempermanis Cerita Film Pretty Boys,clickbait,1
"Dijuluki Aktor Komedi, Gading Marten Santai",non-clickbait,0
Penampilan Spesial Christine Hakim di Film Perempuan Tanah Jahanam,non-clickbait,0
"Perempuan Tanah Jahanam Rilis Trailer Baru, Ketika Tara Basro Menguak Misteri Keluarganya",clickbait,1
Aurelie Moeremans Bilang Asmaranya dengan Marcello Tahitoe Kandas,clickbait,1
Rendy Pandugo hingga Zee Zee Shahab Jadi Juri di Ajang Pencarian Bakat Anak SMA,non-clickbait,0
Menilai Sifat Ariel NOAH Berdasarkan Zodiak Virgo,non-clickbait,0
"Cerita di Balik Foto Nana Mirdad, Andrew White dan Brad Pitt",clickbait,1
Kesempatan Emas Nana Mirdad dan Andrew White Wawancarai Brad Pitt,non-clickbait,0
Gaya Kartika Putri Kenakan Baju Renang,non-clickbait,0
Fanny Ghassani dan Sederet Co-Host Cantik Acara Televisi,non-clickbait,0
"Hijabers, Sudah Tepatkah Cara Merawat Rambutmu? Cari Tahu Lewat Kuis Ini Yuk",clickbait,1
Cara Paling Efektif untuk Mengatasi Hiperpigmentasi,clickbait,1
Cara Membuat Sendiri Facial Mist untuk Wajah Berminyak,clickbait,1
3 Pilihan Pembersih Wajah Esensial Berdasarkan Manfaat dan Jenis Kulit,clickbait,1
Manfaat Algae dalam Skincare untuk Kesehatan Kulit,clickbait,1
Infusi Perawatan Kulit yang Terkemas dalam Cushion High End,clickbait,1
Alis Terasa Semakin Tipis? Cek Beberapa Penyebabnya,clickbait,1
Berhenti Melakukan 5 Kebiasaan yang Dapat Merusak Anak Rambut,clickbait,1
Mengenali Alergi Anestesi Sebelum Melakukan Prosedur Kesehatan,clickbait,1
Manfaat Witch Hazel untuk Perawatan Kulit,clickbait,1
FIMELA FEST 2019: 3 Faktor yang Perlu Dipahami dalam Mindful Parenting,clickbait,1
Kekebalan Tubuh Ibu Selama Kehamilan Pengaruhi Kecerdasan Anak,non-clickbait,0
FIMELA FEST 2019: Biasakan Anak Sarapan Tingkatkan Pengetahuan,clickbait,1
Satu Dekade Brightspot Memajukan Budaya dan Kreativitas Anak Bangsa,non-clickbait,0
Ternyata Musik Seperti Ini yang Mampu Meningkatkan Motivasi dan Semangat,clickbait,1
4 Alasan Pria Sensitif Pasangan Terbaik dalam Hubungan,clickbait,1
Jenis Musik Seperti Ini yang Tingkatkan Konsentrasi dan Produktivitas Kerja,clickbait,1
3 Cara Sissy Priscillia Mengatur Keuangan Keluarga agar Tidak Boros,clickbait,1
"Sebelum Yoga, Sebaiknya Hindari Mengonsumsi 4 Makanan Ini",clickbait,1
"Tidak Lapar tapi Ingin Makan Terus, Kenali 4 Penyebabnya",clickbait,1
Aroma Khas Indonesia Makin Eksis dengan Diffuser Lokal,non-clickbait,0
"Menu Hari Ini Serba Telur: Telur Dadar Cabai, Telur Balado dan Sup Telur",non-clickbait,0
4 Zodiak yang Suka Memforsir Diri Sendiri Secara Berlebihan,clickbait,1
"Pandai Bersosialiasi, 3 Zodiak Ini Sangat Menikmati Hidup",clickbait,1
Resep Puding Teh Tarik Creme Brulee,non-clickbait,0
Ingin Tidur Lebih Cepat di Malam Hari? Pakai Piyama dari Bahan Ini,clickbait,1
Berani Jatuh Cinta Harus Berani Menerima Pasangan Apa Adanya,clickbait,1
"Selain Uang, Ini yang Bikin Orang Enggan Travelling Sendiri",clickbait,1
"Fimela FEST 2019: Jarang Disebut, 3 Sosok Perempuan yang Berperan Penting Mengangkat Isu Kesetaraan Gender",clickbait,1
4 Tips agar Alat Masak Berbahan Teflon Lebih Awet,clickbait,1
"RKUHP Segera Disahkan, Perempuan Korban Perkosaan Mudah Dikriminalisasi",non-clickbait,0
"Berat Badan Turun Cepat Jika Rajin Sarapan Ini, Menurut Studi",clickbait,1
Tips Aman dan Cerdas Menggunakan Kartu Kredit,clickbait,1
Ujian Terberat Pejuang LDR: Menjaga Cinta dengan Kesepakatan Saling Menunggu,non-clickbait,0
"Tanpa Kejujuran di Awal Hubungan, Mencapai Pernikahan Makin Sulit Dilakukan",non-clickbait,0
Dampak Terlalu Lama Terpapar Asap Menyebabkan Hipoksia,non-clickbait,0
3 Tips Mencegah Pening saat Melakukan Gerakan Yoga,clickbait,1
"Luar Biasa, Ini Manfaat Air Cucian Beras Untuk Rambut",clickbait,1
5 Cara Agar Pernikahan Langgeng dan Bahagia Selalu,clickbait,1
Srikandi Stand up Paddle Catharina Wakili Indonesia di Kejuaraan Jepang,non-clickbait,0
FIMELA FEST 2019: 5 Tanda Dirimu Sudah Berhasil Mencintai Diri Sendiri,clickbait,1
Tips Mematangkan Alpukat Cepat dengan Oven,clickbait,1
Jangan Mudah Terbawa Perasaan saat Diberi Perhatian Seorang Pria,non-clickbait,0
FIMELA FEST 2019: 3 Langkah Merencanakan Keuangan yang Sehat,clickbait,1
"Menangislah, karena Ini Manfaat Menangis untuk Tubuh",clickbait,1
5 Zodiak yang Memiliki Body Positivity,clickbait,1
3 Ide Destinasi dengan Wellness Retreat di Negeri Paman Sam,clickbait,1
Siap-Siap Nikmati Wonderful Indonesia Culinary & Shopping Festival 2019,non-clickbait,0
Tips Mematangkan Alpukat dengan Buah Apel,clickbait,1
Jenis Musik Ini yang Membuat Orang Tidak Mudah Stres Saat Bekerja,clickbait,1
4 Waktu Terbaik untuk Berhubungan Intim dan Manfaatnya,clickbait,1
"Siap Kembali Usai Rehat, Ini Penampilan Baru Jungkook BTS",clickbait,1
Semangat Ahmad Albar Ambil Bagian di Musik untuk Republik,non-clickbait,0
Zaskia Adya Mecca Wajibkan Anak-Anaknya Rutin ke Dokter Gigi,non-clickbait,0
"Ibunda Meninggal, Rio Febrian Batalkan Kerjaan di Hungaria",non-clickbait,0
"Bintangi Film Hustler, Jennifer Lopez Berpeluang Masuk Nominasi Oscar",non-clickbait,0
"Dikabarkan Jalin Asmara dengan Jungkook BTS, Perempuan Ini Minta Maaf",clickbait,1
"Zodiak Sagitarius, Natasha Wilona Mengaku Sebagai Sosok yang Jujur",non-clickbait,0
Alasan J.K Rowling Donasikan Uangnya Lebih dari 19 Juta Dolar,non-clickbait,0
Kenapa Raisa dan Zodiak Gemini Cocok Jadi Penyanyi? Intip Karakter Mereka,clickbait,1
4 Momen Mengharukan B.I Selama Berkarier di iKON,clickbait,1
Dian Sastrowardoyo Pengen Nangis Jalani Persiapan New York Marathon,non-clickbait,0
Klarifikasi Soal Jungkook BTS yang Disebut Punya Pacar Baru,non-clickbait,0
"Hubungan Tak Membaik, Adele Ajukan Surat Cerai",non-clickbait,0
"Disebut Lebih Seram dari Pengabdi Setan, Ini Sinopsis Film Perempuan Tanah Jahanam",clickbait,1
"Pilih Olahraga Zumba, Ini Alasan Putri Marino",clickbait,1
"Pandai Merawat Diri, Iis Dahlia Tetap Terlihat Cantik Meski tak Lagi Muda",non-clickbait,0
Kikan Eks Cokelat Siap Rilis Album Solo Perdana,non-clickbait,0
Perempuan Tanah Jahanam Diklaim Akan Lebih Seram dari Pengabdi Setan,non-clickbait,0
"November, BTS Diundang Tampil di iHeartRadio Jingle Ball 2019",non-clickbait,0
Penampilan Baru The Weeknd Mirip dengan Bruno Mars,non-clickbait,0
Onadio Leonardo Jadi Pria Feminin di Pretty Boys,non-clickbait,0
Danilla Riyadi Berkali-kali Tampar Desta di Pretty Boys,non-clickbait,0
"Tutorial Skincare, Millie Bobby Brown Buat Fans Kesal",non-clickbait,0
FIMELA FEST 2019: Ini Arti Fearless Women Bagi Asmara Abigail,clickbait,1
"Tayang Pada Oktober 2019, Ini 5 Fakta Menarik Perempuan Tanah Jahanam",clickbait,1
Konser Bebas Pesta 90an Jadi Pembuka Film Bebas,non-clickbait,0
Cerita Irish Bella Pasca Putuskan untuk Berhijab,non-clickbait,0
"Tak Perlu ke Dokter Kulit, Ini Trik Hilangkan Milia",clickbait,1
Punya Kulit Sensitif? Simak Tips Aplikasi Makeup yang Tepat Berikut Ini,clickbait,1
Rekomendasi Parfum Aroma Musk yang Patut Dicoba,clickbait,1
"Perawatan Kulit Seluruh Tubuh, Simak 3 Cara Cegah Kulit Kering",clickbait,1
Sudah Cukupkah Kandungan Protein Rambutmu?,clickbait,1
3 Cara Memanfaatkan Baby Oil untuk Perawatan Kecantikan,clickbait,1
Efek Buruk Menggunakan Tabir Surya yang Kedaluwarsa,non-clickbait,0
Kelebihan Serta Kekurangan Cleansing Oil dan Cleansing Balm,non-clickbait,0
"3 Racikan Tepung Beras untuk Perawatan Kulit, Pernah Coba?",clickbait,1
Bikin Sendiri Masker Alami yang Mencerahkan Wajah,non-clickbait,0
"FIMELA FEST 2019: Pernah Dibully, Victoria Beckham Ajarkan Anak Cara Memperlakukan Sesama dan Menjadi Bahagia",non-clickbait,0
Alasan Ibu Hamil Rentan Stres dan Cara Mengatasinya,clickbait,1
FIMELA FEST 2019: Pola Asuh Terbaik untuk Membuat Anak Merasa Istimewa,clickbait,1
"Anak Tidak Mau Makan Nasi, Apakah Berbahaya?",clickbait,1
FIMELA FEST 2019: Mengambil Peran dalam Mindful Parenting dengan Menumbuhkan Empati Pada Anak,non-clickbait,0
"3 Penanganan Kehamilan Risiko Tinggi, Agar Anak Terlahir Sehat",clickbait,1
Resep Sup Krim Asparagus,non-clickbait,0
"Tidak Suka Membesar-besarkan Masalah, 3 Zodiak Ini Sangat Bijaksana",clickbait,1
Resep Cumi Bakar Bumbu Rujak Sederhana,non-clickbait,0
Mengenal Jenis Masker yang Direkomendasikan untuk Korban Kebakaran Hutan,non-clickbait,0
"Menu Hari Ini: Tumis Kubis, Bakwan Jagung Bayam dan Sup Ayam Jahe",non-clickbait,0
Tips Redakan Nyeri PMS dengan Diet Sehat,clickbait,1
Koleksi Perabotan Trendi untuk Percantik Dekorasi Meja Makan,non-clickbait,0
Mendengarkan Musik Membuat Orang Cepat Menyelesaikan Pekerjaan,non-clickbait,0
Efek Minum Air dalam Botol yang Telah Terekspos Sinar Matahari Terlalu Lama,clickbait,1
Merayakan Kesendirian: Tuhan Takkan Membiarkan Hamba-Nya Sendirian,clickbait,1
Tips Makan Sehat Atasi Kecemasan dan Stres dari Nutrisionis,clickbait,1
4 Hal yang Perlu Dilakukan sebelum Aerobik bagi yang Jarang Olahraga,clickbait,1
Resep Stik Sukun Gurih dan Renyah,non-clickbait,0
