title,label,label_score
Ibas Sebut Fraksi Demokrat di DPR Siap Kawal Program Jokowi-Maruf,non-clickbait,0
"Kasus Mafia Migas, KPK Telah Geledah 5 Lokasi Terkait Penyidikan Mantan Bos Petral",clickbait,1
"Viral, di Bojonegoro Polisi Tilang Mertua Sendiri ketika Operasi Patuh 2019",clickbait,1
HarPropNas 2019 Gandeng 30 Pengembang dengan Diskon Hingga 35 Persen,clickbait,1
Wagub Jabar Usulkan Hari Anak Yatim Nasional,non-clickbait,0
Berikut 9 Permintaan Tokoh Papua pada Jokowi saat Bertemu di Istana Negara Jakarta,clickbait,1
"ZODIAK BESOK Ramalan Zodiak Rabu 11 September 2019 Libra Kerja Kerasnya Tak Diakui, Taurus Muak",clickbait,1
"Eks Pengamen Cantik di Surabaya Ini Jadi Wisudawan Terbaik di Unair, IPK-nya 3,94",clickbait,1
"Lagi, Kecelakaan Terjadi di Tol Cipularang, Truk Terbalik dan Terbakar",non-clickbait,0
"PBNU Gandeng Sutradara Livi Zheng Garap Film ""The Santri"" Angkat Santri Indonesia Sampai AS",non-clickbait,0
"Diminta Bangun Istana Kepresidenan di Papua, Jokowi: Saya Bisik-bisik Dulu dengan Para Menteri",clickbait,1
Jokowi akan Tempatkan 1.000 Sarjana Muda Papua di BUMN,clickbait,1
Gojek dan Digitaraya Kenalkan Program Gojek Xcelerate untuk Startup Lokal,clickbait,1
Film Cek Toko Sebelah Dalam Tahap Sensor Sebelum Tayang di Bioskop China,clickbait,1
"Mantap, Perluasan Ganjil-genap di DKI Bikin Warga Pindah Naik MRT",clickbait,1
"5 Sifat Cewek yang Paling Disukai Lelaki, Pria Suka Wanita Jujur & Mandiri",clickbait,1
"ZODIAK CINTA BESOK Ramalan Zodiak Cinta Rabu 11 September 2019 Aquarius Betah Jomblo, Virgo Kacau",clickbait,1
Fans Desak Shah Rukh Khan Main Film Lagi Setelah Vakum dengan Gaungkan #WeWantAnnouncementSRK,clickbait,1
"Terima Usulan Pemekaran Wilayah di Papua dan Papua Barat, Jokowi Sebut Perlu Dikaji Dulu Aturannya",non-clickbait,0
"Cerita Ilham Asal Pamekasan Direkrut AS Roma Jadi Desainer Poster, Bermula dari Hobi Berujung Rezeki",clickbait,1
"Masuk Daftar Hitam Fintech Ilegal OJK, Ini Respons Bitrexgo",clickbait,1
"6 Zodiak Ini Diprediksi Makin Kaya & Makmur di Tahun 2019: Aries, Gemini, Hingga Pisces",clickbait,1
Legislator Kritisi Anggaran Kemendes PDTT,non-clickbait,0
"Karena Asap, Siswa Sekolah di Kampar Dipulangkan  di Pagi Hari",non-clickbait,0
UPDATE Viral Video Mesum Sumedang - Pemeran Pria Pelaku Penyebar Video Perselingkuhan Mereka,clickbait,1
"Fahri Hamzah Bela PB Djarum Soal Tuntutan KPAI dan Lentera Anak, Ini Katanya",clickbait,1
"BREAKING NEWS - Bupati Kapuas Hulu 2 Periode Abang Tambul Husin Tersangka Korupsi, Cek Jejak Politik",clickbait,1
Ramalan Zodiak Cinta Rabu 11 September 2019: Virgo Tahan Diri agar Tidak Cemburu Berlebihan,clickbait,1
"Cerita Noviana Wisudawan Terbaik Unair, Pernah Ngamen untuk Nafkahi Keluarga sampai Ditahan Liponsos",clickbait,1
Capim KPK Dituntut Konsisten,clickbait,1
"Komentar Fakhri Husaini untuk Timnas Indonesia vs Thailand, Disiplin Kunci Kemenangan",non-clickbait,0
"UPDATE Kecelakaan Bus Mira vs Innova di Nganjuk, Polisi Ungkap Mobil Pindah Jalur Terlalu ke Kanan",clickbait,1
"BREAKING NEWS: Kebakaran di Miggitimbi, Sumba Timur, Empat Rumah Warga Hangus Terbakar",clickbait,1
"Dul Jaelani Anak Ahmad Dhani Sesali Tabrakan Jagorawi 2013, Suami Mulan Beri Bantuan Ini ke Korban",clickbait,1
"20 Tahun Mengobati Luka Batin G30S, Inilah Kisah Amelia Yani, Putri Jenderal Achmad Yani",clickbait,1
Gaya Kivlan Zen Saat Sidang Pembacaan Dakwaan,clickbait,1
"Dua Kali Mangkir, Veronica Koman Tak Ada Gelagat Kooperatif, Polisi Kantongi Alamat di Luar Negeri",clickbait,1
Polri Sebut 4 Korban Kecelakaan Maut Tol Cipularang Diketemukan di Tiga Kendaraan Berbeda,clickbait,1
"Hewlett Packard Enterprise “Discover More”: Selamat Datang, Perusahaan Berbasis Digital!",clickbait,1
"Viral Pasangan Dokter Gelar Pernikahan Sederhana, Mempelai Tampil Tanpa Makeup, Wajah Jadi Sorotan",clickbait,1
Tes Kepribadian: Gadis Mana yang Paling Menarik Saat Mereka Berbalik? Pilihanmu Ungkap Kepribadianmu,clickbait,1
Sinopsis Orang Ketiga Selasa 10 September 2019: Aris Mulai Menyukai Yurisa? Rosi Curiga?,clickbait,1
Permata Bank Hadirkan Layanan Syariah pada Platform Digital,clickbait,1
Kivlan Zen Sedang Sakit Saat Hadiri Sidang Pembacaan Surat Dakwaan,non-clickbait,0
Pabrik AHM Cikarang Bisa Produksi Skutik Genio Hingga 2.200 Unit Per Hari,non-clickbait,0
"Angsa Ternyata Punya 'Gigi' Tambahan di Bagian Lidah, Ini Fungsinya",clickbait,1
"Kasus Mafia Migas, KPK Tetapkan Mantan Bos Petral Sebagai Tersangka",non-clickbait,0
"Dukun Santet yang Disewa Aulia Kesuma Masih Diburu Polisi, Diduga Ikut Rencanakan Pembunuhan",non-clickbait,0
"Satu Lagi dari SimpleMan, Cerita Sewu Dino Tak Kalah Seram dari KKN di Desa Penari",clickbait,1
"Pahit Manis Kehidupan Beby Keysha sebagai Female Disc Jockey, Dianggap Manusia Halu dan Direndahkan",clickbait,1
"Live Score Timnas Indonesia vs Thailand, Live Mola TV Kick Off 19.30 WIB Simak di Sini via HP",non-clickbait,0
"Laka Karambol Libatkan 5 Kendaraan di Km 92 Tol Cipularang, Dipicu Truk Kontainer yang Rem Blong",non-clickbait,0
"Duduk Perkara PB Djarum vs KPAI, Diminta Hilangkan Kata 'Djarum' di Audisi, Direktur : Itu Ruh Kami",clickbait,1
"Mayat Bayi Ditemukan Dalam Kondisi Mengenaskan di Cisauk, Alasan Sang Ibu Gugurkan Kandungan Terkuak",clickbait,1
Jokowi Janji Tahun Depan Istana Presiden RI akan Dibangun di Papua,non-clickbait,0
"Kronologi Uang Rp 1,8 Miliar Aset Pemprov Sumut Raib di Dalam Mobil",clickbait,1
Bhinneka Life Beri Kemudahan Pembayaran Premi kepada Nasabah Melalui Teknologi Digital,clickbait,1
Siasati Ketergantungan Gawai Online dengan Offline Melalui  Aksi Panggung Musik Chapter,non-clickbait,0
Cerita Nicky Tirta Punya Anak yang Posesif,clickbait,1
"Link Live Streaming TVRI & MolaTV, Timnas Indonesia vs Thailand, Kualifikasi Piala Dunia 2022",non-clickbait,0
"Konsisten Posting Produk Secara Berkala, Kunci Sukses Berbisnis di Online Shop",clickbait,1
Polri: 4 Korban Tol Cipularang Teridentifikasi Berjenis Kelamin Perempuan,non-clickbait,0
Jokowi Diminta Segera Bersikap Tolak Inisiatif DPR Revisi UU KPK,non-clickbait,0
Nicky Tirta Ngaku Belum Berminat untuk Nikah Lagi,clickbait,1
Bocah 6 Tahun di Bekasi Meninggal Diduga Dibully Teman? Ini kata Orangtua dan Penjelasan Polisi,clickbait,1
"Link Streaming Timnas Indonesia vs Thailand, Kick Off 19.30 WIB LIVE TVRI Akses via HP di Sini",clickbait,1
Julio Banuelos Sambut Laga Persija Kontra Persipura dengan Optimisme Tinggi,non-clickbait,0
Pelatih Thailand Dibuat Pusing hingga Dipaksa Racik Ulang Strategi Jelang Hadapi Timnas Indonesia,clickbait,1
Kemen PPPA: Audisi Harus Ikut Aturan Pemerintah,clickbait,1
"Soal Livi Zheng, Ini Kata Ernest Prakasa",clickbait,1
Waskita Karya Wajibkan Direksi hingga Staffnya Laporkan Harta Kekayaan ke KPK,non-clickbait,0
"Penuhi Kebutuhan Keluarga dari Hasil Ngamen, Noviana Dapat Beasiswa hingga Jadi Wisudawan Terbaik",clickbait,1
"455 Orang Dilaporkan Menderita Penyakit Paru-paru Misterius Akibat Vape, 5 Orang Meninggal Dunia",clickbait,1
Bocah Alami Kerancuan Kelamin: Bolak-balik Bandung Hingga Perjuangan Orangtua Biayai Pengobatan,clickbait,1
Bikin Kemasan Produk Semenarik Mungkin Itu Penting Agar Produk UMKM Laku,non-clickbait,0
Nicky Tirta Cari Pelarian ke Masak dan Belum Minat Cari Istri Baru,clickbait,1
Demokrat: KPK Tidak Boleh Dilemahkan dan Tidak Boleh Terlalu Kuat,non-clickbait,0
"Prediksi Susunan Pemain Timnas Indonesia vs Thailand, Live TVRI Mola TV Akses di Sini",clickbait,1
"Elza Syarief Ungkap Kondisi Setelah Dilabrak Nikita Mirzani: Sakit, Tak Bisa Makan & Muntah-muntah",clickbait,1
"Antar Betrand ke Sekolah, Sarwendah Sidak Jajanan di Kantin, Ruben Onsu Ungkap Alasannya",clickbait,1
"Jennifer Jill Ingin Cari Pria yang Lebih Hebat, Ajun Perwira Hanya Diam",clickbait,1
"Jadwal Siaran Langsung Timnas U-19 Indonesia vs Iran, Live RCTI Besok Sore",non-clickbait,0
"Lepas dari Hantu Baju Merah, Sule Ungkap Sosok Menyeramkan Ini di Rumah Mewahnya",clickbait,1
Osas Saha Berpeluang Jalani Debut Bersama Timnas Indonesia,clickbait,1
"1 Hari Keliling Seoul, Jelajah Bukchon Hanok Village hingga Santap Malam di Pojangmacha",clickbait,1
Inter Milan Kini Berada di Jalan yang Benar Menuju Hal Luar Biasa,clickbait,1
"Respon Adik Kandung, BJ Habibie Sering Diterpa Hoax Kabar Duka",clickbait,1
"Usai Terjadi Bireuen dan Aceh Barat, Pencurian Ban dan Velg Mobil Marak di Aceh Besar",clickbait,1
"Direkam Seorang Buron Pengedar Narkoba, Video Ini Ungkap Sebab Kecelakaan Innova vs Bus Mira",clickbait,1
"Pegawai Kebingungan, Duit Rp 1,8 Miliar Milik Pemprov Sumut Hilang Saat Ditinggal di Dalam Mobil",clickbait,1
"Komisaris Sriwijaya Air Copot 3 Direktur Rangkap Jabatan, Garuda Mengaku Belum Tahu",clickbait,1
"SBG Terakhir Sudah Terpasang, Konstruksi Tol Japek Elevated Tuntas September 2019",clickbait,1
"Ibarat Habis Manis Sepah Dibuang, Bebby Fey Kecewa dengan Youtuber Kondang Itu",clickbait,1
Jokowi Kabulkan Sebagian Permintaan Bentuk 5 Provinsi Baru di Papua,non-clickbait,0
"Motif Di Balik Tersebarnya Video Adegan Dewasa Warga Sumedang Terungkap, Pelakunya Pemeran Pria",clickbait,1
"Ramalan Zodiak Besok, Rabu 11 September: Gemini Beli Kado Mahal Buat Pacar, Cancer Terjebak Emosi",clickbait,1
Sabai Morscheck dan Ringgo Agus Heran Dengar Jawaban Bjorka saat Diajak Bolos Sekolah,clickbait,1
"Sambil Merintih Fatir Ahmad Sempat Sebut I Pembully, Ayah Terduga Pelaku: Kasian Anak Saya Dituduh",clickbait,1
"Sudah Dianggap Anak Sendiri, Betrand Peto Tunjukkan Sikap Manjanya pada Sarwendah",clickbait,1
Rumah Kayu Milik Seorang Janda Rusak Parah Tertimpa Pohon Kelapa,clickbait,1
"Tanjakan Emen di Subang Makan Korban Lagi, Truk Boks Terguling dan Muatannya Tumpah",clickbait,1
Elza Syarief Disembunyikan di Ruangan Kecil dan Super Dingin Sebelum Tampil di Hotman Paris Show,clickbait,1
"Tebas Leher Wanita Penjual Sayur Hingga Tewas, lelaki Ini Mengaku 'Dajjal'",clickbait,1
"Demi Padamkan Kebakaran, Para Prajurit TNI Sembilan Hari Tidur di Hutan",non-clickbait,0
"Live TV Online Timnas Indonesia vs Thailand, Cara Nonton TVRI & Mola TV, Pukul 19.30 WIB",non-clickbait,0
"Dian Sastro Akui Pernah Didiamkan Suami Selama Dua Hari, Desta dan Vincent Kaget Dengar Penyebabnya",clickbait,1
"Persipura Vs Persija, Julio Banuelos Akui Mutiara Hitam Tim yang Sulit Ditaklukkan",clickbait,1
"Live Streaming TVRI Timnas Indonesia vs Thailand di Kualifikasi Piala Dunia 2022, Pukul 19.30 WIB",non-clickbait,0
"Ramalan Zodiak Rabu, 11 September 2019: Pisces, Pikirkan Dulu Sebelum Mengambil Keputusan",clickbait,1
Ibu Pembuang Jasad Bayi Perempuan di Cisauk Menyerahkan Diri,clickbait,1
FAKTA BARU Kasus Vina Garut: Polisi Temukan 113 Video di Ponsel Rayya,clickbait,1
"Live Streaming Mola TV Timnas Indonesia vs Thailand di Kualifikasi Piala Dunia 2022, Malam Ini",non-clickbait,0
Komisi III DPR RI Gelar Rapat Dengar Pendapat dengan Koalisi Masyarakat Sipil,clickbait,1
"Kembali Dirawat Akibat Kanker, Ria Irawan Dapat Kiriman Bunga dari Presiden Jokowi",non-clickbait,0
"Modus Antar Beli Es Campur, Penambang Pasir Malah Cabuli Bocah 5 Tahun",clickbait,1
"Beredar Video Perselingkuhan 2 Warga Sumedang, Pemeran Pria dan Wanita Sama-sama Telah Berkeluarga",clickbait,1
Barbie Kumalasari Mengaku Pernah Ikut Konferensi Internasional yang Dihadiri Pengusaha Besar,clickbait,1
"Hotman Paris Ngaku Main di 'First Class' Pasca Farhat Abbas Pamer Lagi di Swiss: Lucu, Menggelikan!",clickbait,1
"Ada Festival Kopi Nusantara di Sail Nias 2019: Even Bertaraf Internasional, Promosikan Kopi Lokal",clickbait,1
"Viral, Pria Pengendara Motor Ini Nangis Saat Terjaring Razia Polisi di Gowa",clickbait,1
"Link TVRI dan Mola TV, Akses Live Streaming Timnas Indonesia vs Thailand di Sini",non-clickbait,0
Airlangga Hartarto Minta Kader Golkar di DPR Kawal Kebijakan Pemerintahan Jokowi-Maruf,non-clickbait,0
Dikerjakan Siang dan Malam Proyek Renovasi Masjid Istiqlal Rampung Maret 2020,non-clickbait,0
"Tanjakan Emen Kembali Makan Korban, satu Tewas Dua Luka Setelah Truk Boks Terguling",non-clickbait,0
"KPAI Stop Audisi Bulu Tangkis PB Djarum, Daniel Mananta : Bagaimana Mimpi Atlet Muda?",clickbait,1
"Jumlah Korban Tidak Transparan, Koalisi Sipil Bentuk Posko Pengaduan Warga Papua",clickbait,1
"Gajah Mengamuk Ketika Ikut Festival Agama di Sri Lanka, 18 Terluka",clickbait,1
"Dituduh Mangkir, Ahmad Dhani Nyatanya Tak Pernah Absen Beri Bantuan Korban Kecelakaan Dul Jaelani",clickbait,1
Kasus Pengendara Sepeda Motor Serang Pejalan Kaki Berakhir Damai,non-clickbait,0
Tidur Siang 1-2 Kali Seminggu Kurangi Kemungkinan Serangan Jantung,clickbait,1
"Empat Mahasiswa Indonesia di Australia Pernah Bunuh Diri, Apa yang Bisa Dicegah?",clickbait,1
"Pasang Status ""Single"", Inilah Saat Terakhir Kehidupan Novy Chardon",clickbait,1
"Kejam Sekali, Hoax tentang Meninggalnya BJ Habibie Sudah 6 Kali Terjadi Sejak 2012",clickbait,1
Ma'ruf Amin Doakan BJ Habibie Bisa Kembali Beraktifitas,non-clickbait,0
"Ada Janji Tak Dipenuhi, Bebby Fey Bongkar Kelakukan Youtubers Kenamaan Pernah Tiduri Dirinya",clickbait,1
"Ria Irawan & 3 Seleb Ini Tak Gengsi Pakai BPJS untuk Berobat di Rumah Sakit, Siapa Saja Mereka?",clickbait,1
"Peringati Hari Gerak Bhayangkari, Istri Kakorlantas Ingatkan Bahaya Kanker Serviks",clickbait,1
"Audisi PB Djarum Dilarang, Tagar KPAI Kurang Kerjaan Ramai di Media Sosial",non-clickbait,0
"Muzdalifah Kena Tipu Oknum yang Mengaku Jadi Manajer Ingrid Kansil, Puluhan Juta Hilang Dibawa Kabur",non-clickbait,0
Ahli Fengshui Prediksikan Bulan Baik Bagi Pernikahan Jessica Iskandar dan Richard Kyle,clickbait,1
Jokowi Gunakan Wewenangnya Tempatkan 1.000 Sarjana Papua di BUMN,clickbait,1
JAPFA kirim GM Susanto Megaranto ke Piala Dunia,non-clickbait,0
"Demokrat Siap Bantu Pemerintahan Jokowi-Ma'ruf, Ini 4 Agenda Utamanya",clickbait,1
"Link Streaming Kualifikasi Euro 2020, Lithuania vs Portugal, Prancis vs Andorra, Inggris vs Kosovo",non-clickbait,0
"Gulirkan Program 9.5 Philanthropy Week, UCWeb Donasi 10.000 Buku untuk Indonesia",non-clickbait,0
Elza Syarief Tak Terima Hotman Paris Mendapat Sebutan Gus: Sebutan Itu Jangan Dibuat Bercanda,non-clickbait,0
"Syuting Hotman Paris Show, Elza Syarief Temukan Keanehan Begini",clickbait,1
"Bentuk Pelemahan, KPK Hanya Berwenang Tangani Korupsi Di atas Rp 1 Miliar",clickbait,1
"Idap Penyakit Serius, 4 Artis Ini Tak Gengsi Pakai BPJS Kesehatan untuk Berobat di RS",clickbait,1
"Tiket Pesawat Murah ke Penang, Malaysia Mulai dari Rp 500 Ribuan",clickbait,1
"Kronologi Suami Siksa Istri karena Diminta Berhenti Selingkuh, Berawal dari Sembunyikan Kunci Motor",clickbait,1
Hobi Masak Nicky Tirta Bawa Keuntungan Buat Satpam Komplek Rumahnya. Kulkasnya Penuh Makanan,clickbait,1
Pesan Ruben Onsu untuk Betrand Peto Pada Hari Pertama Sekolah di Jakarta,clickbait,1
"Anies Batalkan Lelang ERP, Anggaran Rp 40,9 Miliar Dicoret dari APBD 2019",clickbait,1
"Live Streaming TV Online Timnas Indonesia vs Thailand, via TVRI dan MolaTV, Akses di Sini!",non-clickbait,0
"Rusuh Papua: 9 Permintaan dari 61 Tokoh pada Jokowi, Pembangunan Istana Presiden Langsung Disetujui",clickbait,1
Wenger dan Cerita Kegagalan Menggaet Lionel Messi dari Barcelona,clickbait,1
Polisi: Mobil Listrik Tidak Terkena Kebijakan Ganjil Genap,clickbait,1
"ISPU di Kota Dumai Kategori Berbahaya, Siswa SD Hingga SMA Diliburkan",non-clickbait,0
"Oknum Kepsek & Guru TK Berduaan Malam Hari Digerebek, Ngakunya Curhat Tapi Lampu Ruang Sekolah Mati",clickbait,1
"Bakal Memerankan Batman, Robert Pattinson Dapat Komentar Pujian dari Sang Mantan Pacar",clickbait,1
Istana Kepresidenan Akan Dibangun di Papua Mulai Tahun Depan,clickbait,1
Catatan KH Imam Jazuli Tentang Kontroversi Ceramah UAS,clickbait,1
"Ramalan Zodiak Rabu 11 September 2019: Libra Lewati Perubahan Besar, Sagitarius Hadapi Masalah",clickbait,1
"Cari Jawaban kenapa Suhu Udara Kelewat Panas, Netizen Kepoin Akun Instagram BMKG",clickbait,1
Sebaiknya Jokowi Undang Pakar Hukum Non Partisan untuk Dapat Pandangan Soal Revisi UU KPK,clickbait,1
"Jebolan PB Djarum Solo Angkat Bicara: Sesalkan PB Djarum Berhenti, Sama Halnya Mematikan Mimpi Atlet",clickbait,1
"Banyak Penolakan, Rektor IPB: DPR Harus Cermati Respon Rakyat Soal UU KPK",clickbait,1
Deretan Potret Liburan Mewah Maia Estianty di Labuan Bajo,clickbait,1
"Dapat Kiriman Bunga Cantik, Ria Irawan: Terimakasih Pak Jokowi",non-clickbait,0
Dua Bocah SMP Korban Trafficking Dibayar Rp 300 Ribu Sekali Melayani Tamu,clickbait,1
Hoax Dibantah Sespri BJ Habibie: Kondisi Aman Terkendali,non-clickbait,0
Siapa dan Agenda Apa di Balik Polemik antara KPAI dan Audisi PB Djarum?,clickbait,1
"Deretan Aksi Turis Bule Ngamuk di Bali, Bertengkar di Hotel Hingga Tendang Pengendara Motor",clickbait,1
"Pidato Soekarno Pasca G30S/PKI Mendadak Terhenti Akibat Selembar Nota dari Ajudan, Isinya Mencekam",clickbait,1
"Kejar Luas Tambah Tanam, Kementan Percepat Pelaksanaan Kegiatan Padi dan Jagung 2019",clickbait,1
"Kisah Mbah Waris, Mantan Pengawal Bung Karno, Menjual Koran Demi Menyambung Hidup di Masa Tuanya",non-clickbait,0
"Ditanya Soal Atta Halilintar, Bebby Fey: No Comment Lah",clickbait,1
"Tiket Pesawat Murah ke New Delhi India, Tarifnya Mulai Rp 2,5 Juta",clickbait,1
"Anaknya Dituding Merundung Teman Sepermainan Hingga Meninggal, Ini Reaksi Suparno",clickbait,1
"Beberkan Alasan Sebut Melaney Ricardo di Kasus Nikita Mirzani, Elza Syarief: Gue Kayak Orang Jahat",clickbait,1
"Masa Kritis Lewat, BJ Habibie Sudah Bisa Salat",non-clickbait,0
Sampai Kapan Ahmad Dhani Santuni Korban Tewas Kecelakaan Tol Jagorawi yang Ditabrak Dul Jaelani?,clickbait,1
"RESMI: EA Sport Rilis Rating 10 Pemain Peringkat Tertinggi di FIFA 20, Lionel Messi Ungguli Ronaldo",clickbait,1
"Nagita Slavina Ogah Menginap di Hotel Mewah Milik Mama Rieta, Raffi Ahmad Ungkap Alasannya",clickbait,1
"Cekcok dengan Nikita Mirzani di Media Sosial Bela Elza Syarief, Poppy Kelly Ternyata Tak Diakui Anak",clickbait,1
"Gojek Resmi Layani Penumpang Bandara Soetta, Bisa Pakai Gocar Instan",clickbait,1
Habibie Pernah Alami Klep Jantung Bocor Seperti Ainun hingga Cerita Benci Dokter saat Istrinya Wafat,clickbait,1
“Mari Bergerak Kawan!” Motivasi dan Jati Diri Seorang Denny Frust,clickbait,1
"Tak Terima Atas Pemberitaan yang Dianggap Menyudutkannya, Livi Zheng Mengadu ke Dewan Pers",non-clickbait,0
"Tinggalkan Indonesia, Veronica Koman Terdeteksi Berada di Australia",non-clickbait,0
"Jelang Laga PSM vs PSIS Liga 1 2019, Laskar Mahesa Jenar Tak Gentar Nama Besar Tim Tuan Rumah",non-clickbait,0
BREAKING NEWS - Mobil Dinas Pemkot Singkawang Kecelakaan di Mempawah,clickbait,1
Kisah Paulo Dybala Ditolak Zidane Setelah Tawarkan Diri ke Real Madrid,clickbait,1
"Tiket Pesawat Murah ke Taipei, Terbang dari Jakarta Mulai Rp 1,1 Jutaan",clickbait,1
"Fakta Baru Kasus Novy Chardon, Wanita Asal Surabaya yang Dibunuh Suaminya yang Bule di Australia",clickbait,1
"Tiket Pesawat Murah ke Seoul Tanpa Transit Mulai Rp 2,9 Juta",clickbait,1
Menteri PPPA: Audisi Umum Beasiswa Bulu Tangkis PB Djarum Langgar Regulasi,clickbait,1
"Drawing China Open 2019, Indonesia Kirim 14 Wakil, akan Ada Perang Saudara Antar Tunggal Putra",non-clickbait,0
"Survei BI: Penjual Eceran Juli 2019 Tumbuh 2,4 Persen",non-clickbait,0
Sinopsis Film The Dinosaur Project yang Tayang Malam Ini di Bioskop Trans TV pukul 00.00 WIB,clickbait,1
Pemuka Lintas Agama Tegas Tolak Revisi UU KPK,clickbait,1
"Bertemu Tokoh Papua, Jokowi Penuhi Permintaan Bangun Istana Presiden :Kita Mulai Tahun Depan",clickbait,1
6 Fakta Sidang Perdana Narkoba Jefri Nichol: Keadaan Terkini Hingga Kehadiran Shenina Cinnamon,clickbait,1
"Viral di Medsos - Diduga Berasap, Pesawat Mendarat Darurat dan Penumpang Berlari Selamatkan Diri",clickbait,1
"5 Fakta BJ Habibie Sakit hingga Tersebar Hoaks Meninggal, Dijenguk Presiden Jokowi & Respon Dokter",clickbait,1
"Unggah Foto Tanpa Riasan, Marissa Nasution Beri Jawaban Bijak Disebut Wajahnya Jauh Beda saat di TV",clickbait,1
"Thailand Bakal Super Ofensif, Simon McMenemy: Timnas Indonesia Siap Berjuang Keras Ladeni Mereka",non-clickbait,0
"Mengaku Ditiduri YouTubers Terkenal, Bebby Fey Sebut Punya 105 Lembar Bukti",clickbait,1
"Korban Kecelakaan Dul Jaelani Diisukan Tak Lagi Terima Santunan, Ibu Ahmad Dhani Angkat Bicara",clickbait,1
"Kisah Pengusaha yang Sukses Setelah Pertaruhkan Bisnisnya Demi Pedang Rp 3,2 Miliar",clickbait,1
Tim Pelajar DKI Jakarta Raih Juara Kedua pada Olimpiade Metropolis Moskow,clickbait,1
"Selain Gaet GOJEK, Bekraf Dorong 200 Pelaku UMKM Kuliner Jualan di Platform e-Commerce",clickbait,1
"Peringatan Dini BMKG Besok, Rabu 11 September 2019: Waspada Wilayah Gelombang Tinggi & Angin Kencang",clickbait,1
Ini Alasan Publik Perlu Tolak Revisi UU KPK,clickbait,1
"Elza Syarief Pamer Kesuksesannya saat Bahas Kasus Nikita Mirzani, Ruben Onsu Segera Potong: Paham Bu",clickbait,1
Ibas Minta Kader Demokrat Contoh SBY dalam Bekerja,clickbait,1
"Jefri Nichol Jalani Sidang Perdana Narkoba, Sahabat Joe Taslim Terus Tertunduk Kala Tangan Diborgol",clickbait,1
"6 Tahun Ahmad Dhani Santuni Korban Tewas Ditabrak Dul Jaelani di Tol Jagorawi, Rp 5juta Sudah Cukup?",clickbait,1
Kesepakatan damai Afghanistan: Trump mengatakan perundingan dengan Taliban sudah 'mati',clickbait,1
"Beratnya Seleksi Kopassus, Sebrangi Jurang hingga Uji Kecerdasan, Pernah Tak Luluskan 3900 Prajurit!",clickbait,1
Ibu Fatir Akui Sempat Telepon Orang Tua yang Bully Anaknya: Merasa Bukan Cuma Anaknya yang Mukuli,non-clickbait,0
Djarum Larang Atletnya Merokok,non-clickbait,0
"Terjadi Kecelakaan Maut di Nganjuk, Video Aktivitas & Ucapan Penumpang Mobil Innova Jadi Sorotan",non-clickbait,0
"Soal PB Djarum Stop Audisi Bulu Tangkis, Mohammad Ahsan : Yang Melarang Wajib Beri Solusi",clickbait,1
"Bebby Fey Bongkar Percakapan Mesumnya dengan YouTuber Ternama, Atta Halilintar: Sibuk Ngarang Cerita",non-clickbait,0
"Ekspresi Member SuperM Unboxing Foto Mini Album, Mulai Taemin hingga Kai yang Malu Lihat Fotonya",clickbait,1
"Raffi Ahmad Ngadu pada Mertua Kelakuan 'Aneh' Istri, Nagita Slavina Disemprot Mama Rieta",clickbait,1
"Kini Sudah Jadi Ayah, Raditya Dika Nangis Saat Anak Sedang Sakit",clickbait,1
"Kondisi Terkini Kesehatan BJ Habibie, Tidak Bisa Berkomunikasi Meskipun Mendengar",clickbait,1
"Menilik Jembatan Barelang yang Diprakarsai BJ Habibie, Kini Jadi Ikon Kota Batam",clickbait,1
Politisi PDIP Ini Minta KPK Turun Tangan Soal Dugaan Kejanggalan Tender Stadion BMW,clickbait,1
"TRIBUNNEWSWIKI - Kabupaten Nganjuk, Simpan Potensi Wisata dan Kuliner",clickbait,1
"Kaget Videonya Naik Becak Jadi Viral, Putri Sultan, GKR Bendara, Ungkap Sudah Sering Naik Becak",clickbait,1
"Link Live Score Hasil Timnas Indonesia vs Thailand di Kualifikasi Piala Dunia 2022, Simak Lewat HP",non-clickbait,0
"Syahrini Tampil Vintage saat Kunjungi Kantor Shopee, Sebut Kabar Hamil Hanya Gosip",non-clickbait,0
"Mertua Ulang Tahun, Shah Rukh Khan Pamer Keakraban Bareng Ibu Gauri Khan",non-clickbait,0
"KPAI Tuding PB Djarum Eksploitasi Anak, Rudy Hartono Usul Dilakukan Survei",non-clickbait,0
"4 Zodiak Selalu Tepati Janjinya, Virgo jadi Orang Pertama yang Ada untukmu, Aquarius Selalu Ingat",clickbait,1
"Prediksi Skor Persipura vs Persija Liga 1 2019, Macan Kemayoran Tak Gentar dengan Tren Bagus Lawan",non-clickbait,0
Anies Baswedan Sebut BJ Habibie Tak Bisa Berkomunikasi,non-clickbait,0
"Mantan Ketua MK, Istri Panglima hingga Mantan Panglima Berdatangan Jenguk BJ Habibie",non-clickbait,0
"Jadwal Siaran Langsung Timnas Indonesia vs Thailand Live TVRI,Kualifikasi Piala Dunia 2022,Malam Ini",non-clickbait,0
Bryan Domani Ngaku Sulit Makan Banyak Demi Film Terbarunya,clickbait,1
"Atlet Legendaris Jebolan PB Djarum, Alan Budi Kusuma Hingga Liem Swie King",clickbait,1
