title,label,label_score
Kementan Targetkan 60 Persen Lahan Serasi Ikut Asuransi,non-clickbait,0
Empat Fakta Baru Terungkap dalam Sidang Kasus Narkoba Jefri Nichol,clickbait,1
"Waduk Gajah Mungkur Surut, Makam Hingga Jembatan Lawas Muncul Kembali",non-clickbait,0
Polisi Dalami Keterkaitan Tersangka Dalang Rusuh Jayapura dan Benny Wenda,non-clickbait,0
"Indonesia Vs Thailand, Jupe Optimistis Garuda Kalahkan Gajah Perang",non-clickbait,0
"Sakit, Virgil Abloh Absen Hadir Fashion Show Koleksi Off-White",non-clickbait,0
Menengok Tahap Uji Tipe Kendaraan Bermotor Sebelum Dipasarkan,non-clickbait,0
"Kisruh Sushi Tei, Saling Gugat ke Pengadilan hingga Tuntutan Rp 18 Miliar",non-clickbait,0
Pemain NBA Tak Boleh Lagi Bergaya ala Ninja,clickbait,1
"Radioterapi Kanker, Ria Irawan Isyaratkan Tak Bisa Dijenguk Pekan Ini",non-clickbait,0
"Beredar Isu Habibie Meninggal, Tak Ada Keramaian di RSPAD",non-clickbait,0
Limbah Baterai Motor Listrik Bisa Buat Lampu Jalan,non-clickbait,0
"Hari Tanpa Bayangan dan Ekuinoks, Sama atau Beda? Ini Penjelasannya",clickbait,1
Viar Gandeng Kampus Teliti Limbah Baterai Motor Listrik,non-clickbait,0
"Dikeluhkan Pengendara, Tulisan pada Rambu Ganjil Genap Akan Diperbesar",non-clickbait,0
Cerita Pesepeda Perempuan yang Kerap Dilecehkan Ketika Berkendara di Jakarta,non-clickbait,0
"Turunkan Berat Badan 50 Kg, Kemal Mochtar: Jaga Porsi Makan dan Gerak!",clickbait,1
Jumlah Pelanggar Ganjil Genap di Wilayah Jakarta Barat Berkurang pada Sore Hari,non-clickbait,0
"Unik, Saudara Kembar Ini Sama-sama Dilantik Jadi Kepala Desa di Gresik",clickbait,1
"Dampak Gelombang Panas Landa Perancis, Hampir 1.500 Orang Meninggal",non-clickbait,0
"Harga Emas Dunia Turun untuk 3 Hari Beruntun, Apa Sebabnya?",clickbait,1
Surat Bermeterai untuk Capim Dinilai Ancam Independensi KPK,non-clickbait,0
Menteri PPPA Yohana Yembise Tegaskan Audisi PB Djarum Langgar Aturan,non-clickbait,0
Nissan Bicara Soal Nasib Juke di Indonesia,non-clickbait,0
Berbagai Keluhan Pengendara di Hari Pertama Penerapan Perluasan Ganjil Genap,clickbait,1
"Selain Santunan, Ahmad Dhani Beri THR ke Korban Kecelakaan Dul Jaelani",non-clickbait,0
Kabar Habibie Meninggal Dipastikan Hoaks,non-clickbait,0
"Awas Virus Joker, Segera Hapus 24 Aplikasi Ini dari Ponsel Android Anda",clickbait,1
"Kecelakaan Maut Bus Mira Vs Innova di Nganjuk Diduga Akibat ""Human Error""",non-clickbait,0
Ahmad Dhani Santuni Rp 5 Juta Per Keluarga Korban Kecelakaan Dul Jaelani,non-clickbait,0
"Akhirnya, Windows 10 Kuasai Pasaran SIstem Operasi PC",non-clickbait,0
"Kabut Asap Kian Pekat di Pekanbaru, Papan ISPU Malah Rusak",non-clickbait,0
"Heboh Kasus Perselingkuhan Berujung Pembunuhan, Ini Sisi Klinisnya",clickbait,1
"Jelang Putaran Kedua Liga 1, Pemain Semen Padang Jalani Tes VO2Max",non-clickbait,0
Penampilan Naja yang Bikin Armand Maulana Menangis Haru,non-clickbait,0
"Sidang Perdana Jefri Nichol, Tangan Diborgol hingga Terus Tertunduk",non-clickbait,0
Tentaranya Tewas karena Serangan Bom Jadi Sebab Trump Batalkan Pertemuan dengan Taliban,non-clickbait,0
"SDN Pancawangi Cianjur Ambruk, Siswa Belajar di Luar Beralas Terpal, Berharap Ada Bantuan Tenda ",non-clickbait,0
"Mari Bantu Fatta, Anak Penjual Mainan yang Kedua Kakinya Lumpuh",non-clickbait,0
Alasan M Rafli Tak Dimainkan sebagai Striker di Arema FC,clickbait,1
"3 Kabar Terbaru Ria Irawan, Belajar Bicara hingga Radioterapi",clickbait,1
"Berbagai Reaksi Pelanggar Ganjil Genap, Coba Suap Petugas hingga Telepon Kerabat",clickbait,1
4 Fakta Menarik Hari Pertama Ganjil Genap di Jakarta Timur,clickbait,1
"Melonjak Nyaris 12 Kali Lipat, Perdagangan Saham PICO Dihentikan Sementara",non-clickbait,0
"Rumah Terbakar di Cipayung, Petugas Sempat Terhambat Galian Kabel",non-clickbait,0
"Penyakit TBC, dari Penyebab, Gejala, Pengobatan, hingga Pencegahan",clickbait,1
5 Cara Bikin Rumah Minim Cahaya Alami Tampak Lebih Terang,clickbait,1
"Viral Video Polisi Razia Mertua Sendiri saat Operasi Patuh, Ini Penjelasan Kasatlantas Polres Bojonegoro",clickbait,1
"Setelah Menawarkan Bertemu AS, Korea Utara Tembakkan Proyektil",non-clickbait,0
"Diduga Korsleting Listrik, 56 Rumah di Banjarmasin Terbakar",non-clickbait,0
"Disantuni Rp 5 Juta oleh Ahmad Dhani, Keluarga Korban Kecelakaan Dul Merasa Cukup?",clickbait,1
"Gara-gara Desta, Tompi Mendadak Jadi Sutradara Pretty Boys",non-clickbait,0
Inilah iPhone yang Paling Laris di Semester Pertama 2019,clickbait,1
Cerita Paul Cummings dan Fasilitas Disabilitas Stadion Kanjuruhan,clickbait,1
"Kasus Suap Dana Perimbangan Pegunungan Arfak, KPK Panggil Politisi PAN",non-clickbait,0
"Pesan Daihatsu Sigra Facelift, Siapkan Rp 5 Juta",non-clickbait,0
John Kenedy Aziz Pastikan Tak Ada Pertemuan Komisi III dengan AMPG,non-clickbait,0
Hari Ini Harga Emas Antam Kembali Turun,non-clickbait,0
"Cekcok dengan Suami soal Foto Pelukan, Istri Gantung Diri",non-clickbait,0
 Cerita 30 Ton Sampah Di Balik Keramaian Festival Jak-Japan Matsuri,clickbait,1
Selebriti Perempuan yang Melawan Diskriminasi Usia di Hollywood,clickbait,1
"Sneaker Air Jordan 1 “Zebra”, Bernuansa Nike Dunk ""Daktari""",non-clickbait,0
"Pelamar CPNS Kini Boleh Berusia 40 Tahun, untuk Posisi Apa Saja?",clickbait,1
"Capim KPK Tanda Tangan Surat Bermeterai, ICW Nilai DPR Lakukan ""Deal"" Politik",non-clickbait,0
"Kemarau Panjang, Sejumlah Desa di Bali Barat Alami Kesulitan Air",non-clickbait,0
Serba Serbi Penerapan Perluasan Ganjil Genap di Jalan Gunung Sahari,clickbait,1
"Penemuan yang Mengubah Dunia: Bulu Tangkis, Bermula dari Mesir Kuno",non-clickbait,0
"Diputar Serentak 12 September, Ini 5 Fakta Film Warkop DKI Reborn 3 ",clickbait,1
"Pemerintah Buka Lowongan PNS untuk Lulusan S3, Usia Maksimal 40 Tahun",non-clickbait,0
"Kisah Kansas Unhas, Jadi Saksi Pusingnya Kerjakan Tugas Kuliah",non-clickbait,0
Kostum Tur Ariana Grande Dituduh Menjiplak Karya Desainer Indie,non-clickbait,0
"Kecelakaan Bus Mira di Nganjuk-Madiun, Sebelum Tewas Korban Sempat Ambil Video",non-clickbait,0
Bocah AR Harus Bolak-balik ke Bandung demi Kejelasan Jenis Kelamin,non-clickbait,0
"Indonesia Vs Thailand, Ardi Idrus Berharap Tim Garuda Bangkit",non-clickbait,0
"PPP Sebut Capim Tak Setuju Revisi UU KPK Sulit Terpilih, ICW Nilai Bentuk Penyanderaan",non-clickbait,0
Lukaku Dinilai Lebih Ceria Saat Bela Inter Milan daripada Man United,non-clickbait,0
Konsep 3 in 1 Akuisisi Lahan pada Tanah Wakaf Indonesia,non-clickbait,0
"Evaluasi Hari Pertama Ganjil Genap, Kadishub DKI Sebut Kualitas Udara Membaik",non-clickbait,0
"Ridwan Kamil ""Putar Otak"" Hadapi Kenaikan Iuran BPJS Kesehatan, Pilih Asuransi Swasta?",non-clickbait,0
29 Karyawan Sarinah Terdakwa Kerusuhan 21-22 Mei Akan Bersaksi di PN Jakpus,non-clickbait,0
"Dikepung Kabut Asap Pekat, Sekolah Ini Liburkan Siswanya",clickbait,1
Stiker Khusus Disabilitas untuk Ganjil Genap Berlaku 1 Tahun,non-clickbait,0
"Novanto Tak Ajukan Banding, Jaksa Duga Hindari Tambahan Hukuman",non-clickbait,0
"Bertemu Jokowi di Istana, Tokoh-tokoh Papua Ajukan 9 Permintaan",clickbait,1
Ini 5 Bank yang Tawarkan Bunga Deposito Tertinggi,clickbait,1
Kemenpar Genjot Pengembangan 5 Destinasi Super Prioritas,non-clickbait,0
Pro-Kontra Anggota DPRD DKI Sikapi Rencana Anies Bolehkan PKL Jualan di Trotoar,non-clickbait,0
Bagaimana Persiapan Mobil Tua Sebelum Touring Jarak Jauh?,clickbait,1
Ria Irawan Dapat Kiriman Bunga dari Presiden Jokowi,non-clickbait,0
Lionel Messi Ungguli Cristiano Ronaldo dalam Rating Game FIFA 2020,non-clickbait,0
"Temui Laode M Syarif, Rektor IPB Beri Dukungan untuk KPK",non-clickbait,0
"Papua Tak Butuh Aparat Keamanan, tapi Pelayanan Kesehatan dan Pendidikan",non-clickbait,0
"Calya-Sigra Facelift Siap Meluncur, Simak Harga Bekasnya Sekarang",clickbait,1
"Jaga Keamanan Laut dari Terorisme, Susi Gandeng BNPT",non-clickbait,0
"Banyak Kapal Vietnam Masuk ZEE Indonesia, Ini yang Dilakukan Menteri Susi",clickbait,1
"Panas-panas, 5 Minuman Es Asli Indonesia Ini Bikin Segar",clickbait,1
Mobil Tua Asal Perancis Menjelma Jadi Mobil Listrik [VIDEO],clickbait,1
"Soal Pembatasan Mobil Tua, Ini Harapan Komunitas Volkswagen Indonesia",clickbait,1
Jaksa Nilai 5 Poin Permohonan PK Setya Novanto Tak Dapat Disebut Novum,non-clickbait,0
"Mari Bantu Novi, Ibu Hamil Korban Obat Kedaluwarsa",clickbait,1
Pengendara yang Tak Bertanggung Jawab Harus Dipidana!,clickbait,1
Puluhan Mahasiswa Demo Saat Pelantikan DPRD Lhokseumawe,non-clickbait,0
"Betrand Peto Resmi Pindah ke Jakarta, Begini Hari Pertama Sekolahnya",clickbait,1
"Bukan Band Rock, Maliq & D'Essentials Sempat Merasa Asing Tampil di Soundrenaline",non-clickbait,0
Ini Kronologi Kecelakaan Bus Mira Vs Innova di Nganjuk-Madiun,clickbait,1
Kelompok Pendukung dan Penolak Revisi UU KPK Gelar Unjuk Rasa di DPR,non-clickbait,0
"Jack Ma Putuskan Pensiun, Alibaba Bakal Hadapi Kondisi Sulit?",clickbait,1
KPK Ungkap Kasus Mafia Migas Petral Siang Ini,non-clickbait,0
"PS Tira Vs Persib, Maung Bandung Siapkan Komposisi Alternatif",non-clickbait,0
59 PNS Terjaring Operasi Patuh Jaya di Tangsel,non-clickbait,0
"Kirim Manggis ke China, Kenaikan Nilai Ekspor Manggis Indonesia Naik",non-clickbait,0
"Oktober, Band Cadas Burgerkill Gelar Tur 16 Kota di Amerika Serikat",non-clickbait,0
4 Fakta Zara JKT48 dan Peran Virgo ,clickbait,1
30 Orang Jadi Tersangka Kerusuhan di Papua Barat,non-clickbait,0
MRP Anggap Kepulangan Ratusan Mahasiswa Papua Seperti Musibah Baru,non-clickbait,0
"Persipura Vs Persija, Banuelos Sebut Tak Untung Main di Aji Imbut",non-clickbait,0
"Ibu Berbobot 122 Kg, Turunkan Berat 40 Kg demi Ketiga Anaknya",non-clickbait,0
"Uu Ruzhanul Disebut DPRD Hanya Ban Serep, Ini Tanggapan Ridwan Kamil",clickbait,1
Ramalan Ronaldo Sangat Tepat soal Rekrutan Anyar AC Milan,non-clickbait,0
"AC Korslet, Lantai 3 Ruko ITC Fatmawati Terbakar",non-clickbait,0
"Pelanggar Lalu Lintas Tewas Setelah Berkelahi dengan Polisi, 4 Anggota Polres Diperiksa Propam",non-clickbait,0
"Anggaran Pilkada Surakarta 2020 Capai Rp 17,8 Miliar, Ini Rinciannya",clickbait,1
"Ganjil Genap Diterapkan, Kecepatan Kendaraan di 4 Jalan di Jaktim Meningkat",non-clickbait,0
Tokoh Lintas Agama Ajak Masyarakat Tolak Revisi UU KPK,non-clickbait,0
Organisasi Insinyur ASEAN Beri Penghargaan untuk Presiden,non-clickbait,0
"Viral Video Pengendara Motor Menangis Saat Terjaring Razia, Gara-gara Keponakan",clickbait,1
Jumlah Pelanggar Ganjil Genap di Jalan DI Panjaitan Turun 20 Persen,non-clickbait,0
AS Selamatkan Mata-mata Top Rusia yang Beberkan Peran Putin di Pilpres 2016,non-clickbait,0
"Panggilan Pertama Tak Direspons, Polisi Kirim Panggilan Kedua untuk Veronica Koman",non-clickbait,0
"Jadi Koki, Nicky Tirta Sering ""Ditembak"" Murid Perempuannya",clickbait,1
"Cium Bau Menyengat, Warga Temukan Mayat Membusuk di Dalam Kontrakan",non-clickbait,0
Jokowi Akan Paksa BUMN dan Swasta Terima Bekerja 1.000 Mahasiswa Papua,non-clickbait,0
"Soal Ketua Rombongan Tokoh Papua yang ke Istana, Eks Timses Jokowi dan Siap Sumbang Lahan",non-clickbait,0
"Kembangkan Kapal Riset Nasional, Susi Gandeng LIPI",non-clickbait,0
"Jelang Tira Persikabo Vs Persib, Ezechiel dan Febri Siap Tampil",non-clickbait,0
"Tak Bisa Lakukan Pencegahan, Ini Cara Imigrasi Pulangkan Veronica Koman",clickbait,1
"Kisah Amid, Dahulu Pemakai Narkoba, Kini Jadi Petani Berdaya ",non-clickbait,0
"Video Mesum di Sumedang Disebar Pelaku Pria, Motifnya Sakit Hati",non-clickbait,0
Wagub Uu Minta Masjid Bantu Sosialisasikan Program Pemprov Jabar,non-clickbait,0
Video Eksklusif Test Drive Mobil Esemka Usai Diresmikan Jokowi,non-clickbait,0
Tim SRT Turunkan Dua Pebalap MotoGP dalam Sepang 8 Hour,non-clickbait,0
"Video YouTube ""Lemot"" di Smartphone? Ini Cara Mengatasinya",clickbait,1
"Hadapi Sidang Perdana Kasus Kepemilikan Senpi, Kivlan Zen Datang Pakai Kursi Roda",non-clickbait,0
Lee Seung Gi Pajang Foto Bareng Jasper Liu di Candi Prambanan,non-clickbait,0
Kadishub DKI: Pelanggar di Hari Pertama Ganjil Genap Relatif Sedikit,non-clickbait,0
"Cerita Kamga ""Hondo"" dan Para Finalis Ikut Go Ahead Challenge 2019",clickbait,1
Bank Dunia Prediksi Pertumbuhan Ekonomi RI di Bawah 5 Persen pada 2020,non-clickbait,0
Razia Penginapan di Buleleng Jaring 9 Pasangan Tidak Sah,non-clickbait,0
"Sebelum Ditemukan Membusuk, Yugo Sempat Keluar Rumah Beli Obat",non-clickbait,0
"Hanya 5 Menit Perampok Bersenpi Gondol 10 Kg Emas Bernilai Rp 4,5 Miliar",non-clickbait,0
Catatan Susy Susanti untuk Pemain Elite pada China Open 2019,clickbait,1
"Kim Heechul ""Super Junior"", Kecanduan Manicure Sejak 14 Tahun Terakhir",non-clickbait,0
Jokowi Setujui Pemekaran Wilayah Papua dan Papua Barat  ,non-clickbait,0
Anak Habibie Minta Ayahnya Didoakan...,clickbait,1
Cerita Prajurit TNI 9 Hari Tidur di Hutan untuk Padamkan Api Karhutla,clickbait,1
Kivlan Zen Hadiri Sidang Perdana dalam Kondisi Sakit,non-clickbait,0
Spider-Man Bikin Captain Marvel Bertekuk Lutut di Daftar Film Terlaris 2019,non-clickbait,0
Jokowi Akan Usulkan Revisi 74 Undang-Undang yang Hambat Investasi,non-clickbait,0
"Kabut Asap, 23 Rute Penerbangan Lion Group dari Bandara APT Pranoto Dialihkan ke Balikpapan",non-clickbait,0
"Eks Pimpinan KPK Bertemu Pimpinan KPK, Bahas Isu-isu Terkini",non-clickbait,0
Pria Ini Tewas Mengenaskan Tertabrak Kereta Api Saat Lewati Perlintasan,clickbait,1
"Kalahkan Vietnam, Perum Perindo Kejar Sertifikasi 8 Coldstorage",non-clickbait,0
"Kabut Asap Riau, Walhi Minta Pemerintah Terbuka atas Lahan Konsesi",non-clickbait,0
Tilang Elektronik di Jalur TransJakarta Tidak Butuh Sosialisasi,non-clickbait,0
"Desak Jokowi, Sivitas LIPI Tolak Revisi UU KPK",non-clickbait,0
"Melanie Subono: Kalau Benar-benar Mau Doain Eyang Habibie, Datang ke Tahlilan",non-clickbait,0
Kekeringan Semakin Meluas Pemerintah Gorontalo Tetapkan Status Darurat,non-clickbait,0
"Jokowi Sebut 141 Juta Penduduk RI 'Naik Kelas' Pada 2020, Apa Maksudnya?",clickbait,1
Ini Alasan Perlunya Terowongan di Tol Cisumdawu dan MRT,clickbait,1
"Toyota Calya 2019 Meluncur, Simak Detail Harganya",clickbait,1
"Melemah, Ini Kurs Rupiah di 6 Bank Besar",clickbait,1
"Akibat Kabut Asap,  Kualitas Udara Palangkaraya Masuk Kategori Berbahaya",non-clickbait,0
Diskon Sampai 50 Persen Bagi Penunggak Pajak Kendaraan di DKI,non-clickbait,0
"Meski Banjir Kritik, Jokowi Pastikan Revisi UU KPK Jalan Terus",non-clickbait,0
"Sinergi BUMN, Telkom dan Jasindo Saling Barter Layanan",non-clickbait,0
Fraksi Demokrat DPRD Bandung Benarkan Anggotanya Ditahan di Polresta Padang,non-clickbait,0
"Ingin Beri Contoh Baik pada Anak, Ibu Ini Berhasil Turunkan 40 kg",non-clickbait,0
"TPAS Makassar yang Terbakar Timbulkan Bau Menyengat, Sekolah Diliburkan",non-clickbait,0
Agus Rahardjo Pastikan Saut Situmorang Belum Mundur dari KPK,non-clickbait,0
"Siswa Iseng Bakar Sampah di Sekolah, 2 Laboratorium Ludes Terbakar",non-clickbait,0
"Fakta Ribuan Ikan Mati di Pantai Ambon, Bau Amis Menyengat hingga LIPI Ambil Sampel Bangkai",non-clickbait,0
Drone Serang Fasilitas Saudi Aramco: Harga Minyak Melambung hingga Iran Siap Perang,non-clickbait,0
"Kisah Afuk, Kayuh Sepeda Onthel Sejauh 276 Kilometer untuk Kembalikan Dompet",non-clickbait,0
Ini Alasan Mengapa Trotoar Kalimalang Berada di Tengah Jalan,clickbait,1
"Kepada Pengusaha, Jokowi Ingatkan Ketidakpastian Ekonomi Global",non-clickbait,0
Polisi Tangkap Komplotan Pencuri sekaligus Pemerkosa di Kawasan Senen,non-clickbait,0
Ketua KPK Nantikan Pertemuan dengan Presiden,non-clickbait,0
Pemprov DKI Hapus Denda 9 Jenis Pajak hingga 30 Desember 2019,non-clickbait,0
"Ekspor Perikanan Indonesia Kalah dengan Vietnam, Ini Masalahnya",clickbait,1
"Usulan Wagub Lebih dari 1, Anies: Itu Diatur UU, Bukan Selera Gubernur dan DPRD",non-clickbait,0
"Diduga Akibat Gunakan Steker Rusak, Rumah di Ngawi Ludes Dilalap Api",non-clickbait,0
"Kanker Paru yang Merenggut Nyawa Chrisye, dari Gejala hingga Pengobatan",non-clickbait,0
"Petugas Damkar Turun Ke Sumur, Evakuasi Kucing di Matraman",non-clickbait,0
"Jalani Sidang Narkoba, Jefri Nichol Tersenyum Saat Tiba di Pengadilan",non-clickbait,0
Kontes Ikan Koi di Bandung Pecahkan Rekor Dunia,non-clickbait,0
"China Open 2019, Jonatan Christie Langsung Lakoni Perang Saudara",non-clickbait,0
"""Speed Boat"" Terbalik di Klungkung, Dua Turis Asing Meninggal",non-clickbait,0
"Corolla Altis Baru Siap Meluncur, Stok Model Lama Sudah Habis",non-clickbait,0
500 Pecinta Burung Termasuk Anggota Dewan Ramaikan Lomba Berkicau di Mamuju Tengah,non-clickbait,0
Seorang Warga Bantul Ditemukan Tewas di Samping Rel Kereta Api,non-clickbait,0
"Senin Ini, KPK Panggil Melchias Marcus Mekeng Sebagai Saksi",non-clickbait,0
"Kabut Asap Ganggu Penerbangan, Kemenhub Minta Masyarakat Bersabar",non-clickbait,0
Ronaldo Menangis Tersedu-sedu Saat Diperlihatkan Video Ayahnya,non-clickbait,0
"Punya Barang ""Branded"", Kiki Amalia: Jastip dan Bayarnya Dicicil",non-clickbait,0
Hipmi Minta Jokowi Pilih Menteri yang Pro Pengusaha,non-clickbait,0
Kisah Relawan Lewati Bukit di Pedalaman NTT Demi Tolong Penderita Gangguan Jiwa yang Dipasung,non-clickbait,0
Tips Tampil Lebih Unggul Dibanding Kandidat Pencari Kerja Lain,clickbait,1
"Kabut Asap di Palangkaraya Semakin Pekat, Sekolah Diliburkan",non-clickbait,0
Crown Group Raih Dua Penghargaan Bergengsi di Australia,non-clickbait,0
"Mengenang Chrisye, Rokok, dan Kanker Paru yang Menghantuinya",clickbait,1
Jokowi: KPK Tak Mengenal Pengembalian Mandat,non-clickbait,0
"Tipu Sekitar 200 Calon Jamaah Umrah, Bos Agen Travel PT Damtour Ditangkap Polisi",non-clickbait,0
Pria Ini Tewas Dibacok Temannya karena Tertawa Sambil Merokok Saat Utang Ditagih,non-clickbait,0
SMF dan Grab Rilis KPR Khusus dengan Bunga Tetap,non-clickbait,0
"Walhi: Pemerintah Bukan Melaksanakan Putusan MA, Malah Ajukan PK...",non-clickbait,0
"Impor dari China Turun Tajam, Alhamdulillah Neraca Dagang RI Surplus... ",non-clickbait,0
"Segera Lamar Sahila Hisyam, Begini Petualangan Cinta Vicky Prasetyo",non-clickbait,0
"Menangis, Gisel: Sedih Kan, Malu Juga Sebenarnya ",non-clickbait,0
Agus Rahardjo Lantik Sekjen dan Direktur Penuntutan KPK,non-clickbait,0
"Sepekan Terakhir Suhu di Bengkulu Makin Dingin, Ini Penyebabnya",clickbait,1
"Disinggung Iriana Jokowi, Begini Kondisi Terkini Kali Bahagia di Bekasi",clickbait,1
DPR Dinilai Sengaja Pilih Firli Sebagai Ketua KPK,non-clickbait,0
"Kekeringan Semakin Parah, Warga Bangun Tandon Kolam Terpal",non-clickbait,0
Posko Kesehatan dan Call Center Disiagakan untuk Korban Kabut Asap Riau,non-clickbait,0
"Kabut Asap Riau, 3 PR Jokowi untuk Tangani Karhutla di Indonesia",non-clickbait,0
Kenapa Ada Perempuan Hamil Tak Sadar sedang Mengandung?,clickbait,1
Melihat Hasil Jepretan Ponsel 4 Kamera Oppo A9 2020,clickbait,1
Eduardo Almeida Bertekad Selamatkan Semen Padang dari Degradasi,non-clickbait,0
DPR Bentuk Pansus Pengkajian Pemindahan Ibu Kota,non-clickbait,0
Ini Modal Desa Kutuh Bisa Raup Puluhan Miliar Rupiah,clickbait,1
"Agustus-September 2019, Titik Api Terbanyak Ada di Kalteng",non-clickbait,0
"Claudia, Gadis Cirebon Peserta The Voice Jerman yang Bikin Bangga Indonesia",non-clickbait,0
Apa Saja Kewenangan Dewan Pengawas dalam Mengawasi Kinerja KPK?,clickbait,1
"Satu Bulan Berstatus Waspada, Bagaimana Kondisi Gunung Slamet?",clickbait,1
"Tagih Utang Rp 14.000, Nenek Iyah Dibunuh dan Mayatnya Dibakar",non-clickbait,0
Daftar Harga Calya-Sigra dari Tahun ke Tahun,non-clickbait,0
"15 Jam Terbakar, TPAS Makassar Akhirnya Padam, Bau Busuk Masih Tercium",non-clickbait,0
Masyarakat Garut Selatan Inginkan Percepatan Pemekaran,non-clickbait,0
"Calya Sigra, Mobil Murah Andalan Indonesia",non-clickbait,0
"Tak Terima Ditilang, Pelanggar Lalu Lintas Bakar Motornya Sendiri",non-clickbait,0
Pengamat Transportasi Usulkan Dua Strategi untuk Tekan Angka Pelanggar Ganjil Genap ,non-clickbait,0
"Pemprov DKI Potong Tunggakan Pajak hingga 50 Persen, Ini Rinciannya",clickbait,1
PDI-P Sebut Penyerahan Mandat Pimpinan KPK ke Presiden Tidak Bijaksana,non-clickbait,0
"Kabut Asap Ganggu Penerbangan, Ini yang Diminta AP II kepada Penumpang",clickbait,1
Rentetan Sanksi untuk Tayangan SpongeBob SquarePants di Indonesia,non-clickbait,0
"Indeks Standar Pencemaran Udara Batam Mulai Turun, Dinkes Tetap Larang Ibu Hamil Keluar Rumah",non-clickbait,0
"Pagi Ini, Pimpinan KPK Lantik Dua Pejabat Baru",non-clickbait,0
"Si Istri yang Berusia 73 Tahun Melahirkan Bayi Kembar, Pria Ini Kena Serangan Jantung",clickbait,1
Harga Calya dan Sigra Bekas Mulai di Bawah Rp 100 Juta,non-clickbait,0
Berikut 5 Keunggulan Daihatsu Sigra,clickbait,1
Ternyata Rossi Pun Mengidolakan Pebalap F1 Ini,non-clickbait,0
Ada Chrisye di Google Doodle Hari Ini,non-clickbait,0
Pemerintah Luncurkan Program Tol Udara untuk Tekan Harga Tiket Pesawat 2020,non-clickbait,0
"5 Hal Menarik Balkonjazz Festival 2019, Pasar Balkon hingga Ditutup Yura Yunita",clickbait,1
"Johan Budi Pamit dari Istana, Jejak Karier dari Wartawan hingga Anggota Dewan",non-clickbait,0
"Minimarket di Cikupa Terbakar, Tiga Unit Pemadam Kebakaran Dikerahkan",non-clickbait,0
Persipura Berkandang di Sidoarjo pada Putaran Kedua Liga 1 2019,non-clickbait,0
"Pakai Ikat Kepala Khas Batak, Susi Minta Masyarakat dan Turis Diet Plastik ",non-clickbait,0
"Kabut Asap Menebal, Penerbangan Lokal di Lingga, Riau, Dibatalkan",non-clickbait,0
"Sedang Memancing, Pria Ini Dapatkan Ikan Bermata Besar ""Mirip Dinosaurus""",non-clickbait,0
"Datang ke Bekasi, Iriana Bikin Kuis Berhadiah Sepeda dan Laptop",non-clickbait,0
"Berlangsung Usai Pulang Kerja, Ini Daftar Harga Tiket Laga Timnas U-16",clickbait,1
5 Fitur Menarik Toyota Calya yang Wajib Diketahui,clickbait,1
Kanye West Beri DJ Khaled Sepatu Yeezy yang Belum Pernah Dirilis,non-clickbait,0
"Resmikan Gerakan Indonesia Bersih di Bekasi, Iriana Jokowi Singgung Sampah di Kali Bahagia",non-clickbait,0
Ini Alasan Kolonel Beben Ingin Maju di Pilkada Tangsel 2020,clickbait,1
"Sampah Mengancam, Pengelola Pelabuhan KCN Marunda Ikut Terlibat Bersihkan Laut",non-clickbait,0
BMKG Peringatkan Gelombang Tinggi di Perairan Kepri Selain Kabut Asap,non-clickbait,0
"Bencana Asap, KPAI Dorong Anak-anak Belajar Lewat Online",non-clickbait,0
"Penyerahan Mandat, Kegelisahan KPK, dan Menanti Langkah Jokowi...",non-clickbait,0
"Daihatsu Sigra 2019 Resmi Meluncur, Ini Ubahannya",clickbait,1
"Pengamat: Wagub Lebih dari 1 Hanya Candaan, Bagai Pungguk Merindukan Bulan",non-clickbait,0
Rossi Kehilangan Taji di Kandang Sendiri,non-clickbait,0
"Mau Jadi Calon Wali Kota Tangsel, Kolonel Beben Siap Mundur dari TNI",non-clickbait,0
"Jadwal Kualifikasi Piala Asia U-16, Hari Ini Indonesia Vs Filipina",non-clickbait,0
"Hasil Liga Italia, AC Milan Naik ke Posisi Ke-6 Klasemen Liga Italia",non-clickbait,0
"81 Penerbangan Lion Air Group Dibatalkan akibat Kabut Asap, Ini Daftarnya ",clickbait,1
"Kalah dari Marquez, Ini Kata Quartararo ",clickbait,1
"5 Fakta Dampak Kabut Asap Karhutla, Udara Tak Sehat hingga Menyiksa Rakyat",clickbait,1
"Duduk Perkara Kecelakaan Tol Jogorawi, Hendak ke Gereja dan Mobil Pecah Ban Belakang",non-clickbait,0
"Antusiasme Warga yang Datang dan ""Selfie"" di Makam BJ Habibie...",non-clickbait,0
"Gisel: Kesalahan Masa Lalu Aku Bilang Sama Partner Sekarang, Aku Maunya Gimana",non-clickbait,0
[POPULER NUSANTARA] Viral Kecelakaan Tunggal di Tol Jagorawi | Veronica Koman Angkat Bicara,clickbait,1
"Spanyol Juara Dunia Basket, Marc Gasol Cetak Rekor Langka di NBA",non-clickbait,0
"Cerita Satu Keluarga Korban Asap di Pekanbaru Mengungsi, Ogah Pulang karena Batuk dan Pusing",non-clickbait,0
"Kilang Aramco Diserang Drone, Harga Minyak Bisa Tembus 100 Dollar AS?",clickbait,1
Robertson: Firmino Membawa Dampak Besar untuk Liverpool,non-clickbait,0
